"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 22072298, SEN S/N: 22072298, LBL: Frogspot_Pressure)","Temp, °F (LGR S/N: 22072298, SEN S/N: 22072298, LBL: Frogspot_Temp)","Sensor Depth, meters (LGR S/N: )"
12371,10/23/24 04:30:00 PM,14.8349,72.028,0.183
12372,10/23/24 04:35:00 PM,14.8365,72.028,0.183
12373,10/23/24 04:40:00 PM,14.8371,72.199,0.182
12374,10/23/24 04:45:00 PM,14.8404,72.199,0.184
12375,10/23/24 04:50:00 PM,14.8304,72.199,0.177
12376,10/23/24 04:55:00 PM,14.8353,72.199,0.181
12377,10/23/24 05:00:00 PM,14.8353,72.199,0.182
12378,10/23/24 05:05:00 PM,14.8326,72.372,0.183
12379,10/23/24 05:10:00 PM,14.8326,72.372,0.183
12380,10/23/24 05:15:00 PM,14.8326,72.372,0.183
12381,10/23/24 05:20:00 PM,14.8359,72.372,0.185
12382,10/23/24 05:25:00 PM,14.8310,72.372,0.180
12383,10/23/24 05:30:00 PM,14.8310,72.372,0.180
12384,10/23/24 05:35:00 PM,14.8310,72.372,0.178
12385,10/23/24 05:40:00 PM,14.8292,72.372,0.176
12386,10/23/24 05:45:00 PM,14.8292,72.372,0.177
12387,10/23/24 05:50:00 PM,14.8298,72.545,0.177
12388,10/23/24 05:55:00 PM,14.8282,72.545,0.175
12389,10/23/24 06:00:00 PM,14.8347,72.545,0.180
12390,10/23/24 06:05:00 PM,14.8381,72.545,0.183
12391,10/23/24 06:10:00 PM,14.8363,72.545,0.182
12392,10/23/24 06:15:00 PM,14.8397,72.545,0.186
12393,10/23/24 06:20:00 PM,14.8430,72.545,0.188
12394,10/23/24 06:25:00 PM,14.8497,72.545,0.193
12395,10/23/24 06:30:00 PM,14.8513,72.545,0.194
12396,10/23/24 06:35:00 PM,14.8479,72.545,0.191
12397,10/23/24 06:40:00 PM,14.8580,72.545,0.199
12398,10/23/24 06:45:00 PM,14.8596,72.545,0.201
12399,10/23/24 06:50:00 PM,14.8629,72.545,0.204
12400,10/23/24 06:55:00 PM,14.8645,72.545,0.206
12401,10/23/24 07:00:00 PM,14.8596,72.545,0.203
12402,10/23/24 07:05:00 PM,14.8596,72.545,0.202
12403,10/23/24 07:10:00 PM,14.8694,72.545,0.210
12404,10/23/24 07:15:00 PM,14.8678,72.545,0.210
12405,10/23/24 07:20:00 PM,14.8629,72.545,0.207
12406,10/23/24 07:25:00 PM,14.8694,72.545,0.213
12407,10/23/24 07:30:00 PM,14.8661,72.545,0.212
12408,10/23/24 07:35:00 PM,14.8580,72.545,0.205
12409,10/23/24 07:40:00 PM,14.8661,72.545,0.211
12410,10/23/24 07:45:00 PM,14.8497,72.545,0.201
12411,10/23/24 07:50:00 PM,14.8580,72.545,0.209
12412,10/23/24 07:55:00 PM,14.8562,72.545,0.209
12413,10/23/24 08:00:00 PM,14.8529,72.545,0.207
12414,10/23/24 08:05:00 PM,14.8513,72.545,0.207
12415,10/23/24 08:10:00 PM,14.8497,72.545,0.208
12416,10/23/24 08:15:00 PM,14.8529,72.545,0.211
12417,10/23/24 08:20:00 PM,14.8436,72.718,0.205
12418,10/23/24 08:25:00 PM,14.8436,72.718,0.205
12419,10/23/24 08:30:00 PM,14.8436,72.718,0.207
12420,10/23/24 08:35:00 PM,14.8385,72.718,0.205
12421,10/23/24 08:40:00 PM,14.8271,72.718,0.197
12422,10/23/24 08:45:00 PM,14.8385,72.718,0.205
12423,10/23/24 08:50:00 PM,14.8385,72.718,0.206
12424,10/23/24 08:55:00 PM,14.8320,72.718,0.201
12425,10/23/24 09:00:00 PM,14.8303,72.718,0.200
12426,10/23/24 09:05:00 PM,14.8336,72.718,0.204
12427,10/23/24 09:10:00 PM,14.8287,72.718,0.201
12428,10/23/24 09:15:00 PM,14.8320,72.718,0.204
12429,10/23/24 09:20:00 PM,14.8353,72.718,0.208
12430,10/23/24 09:25:00 PM,14.8403,72.718,0.211
12431,10/23/24 09:30:00 PM,14.8385,72.718,0.208
12432,10/23/24 09:35:00 PM,14.8419,72.718,0.211
12433,10/23/24 09:40:00 PM,14.8403,72.718,0.211
12434,10/23/24 09:45:00 PM,14.8446,72.545,0.215
12435,10/23/24 09:50:00 PM,14.8414,72.545,0.213
12436,10/23/24 09:55:00 PM,14.8513,72.545,0.221
12437,10/23/24 10:00:00 PM,14.8446,72.545,0.217
12438,10/23/24 10:05:00 PM,14.8529,72.545,0.224
12439,10/23/24 10:10:00 PM,14.8497,72.545,0.222
12440,10/23/24 10:15:00 PM,14.8546,72.545,0.226
12441,10/23/24 10:20:00 PM,14.8464,72.545,0.220
12442,10/23/24 10:25:00 PM,14.8529,72.545,0.225
12443,10/23/24 10:30:00 PM,14.8446,72.545,0.220
12444,10/23/24 10:35:00 PM,14.8611,72.545,0.230
12445,10/23/24 10:40:00 PM,14.8580,72.545,0.227
12446,10/23/24 10:45:00 PM,14.8540,72.372,0.223
12447,10/23/24 10:50:00 PM,14.8607,72.372,0.229
12448,10/23/24 10:55:00 PM,14.8524,72.372,0.224
12449,10/23/24 11:00:00 PM,14.8540,72.372,0.226
12450,10/23/24 11:05:00 PM,14.8540,72.372,0.226
12451,10/23/24 11:10:00 PM,14.8672,72.372,0.236
12452,10/23/24 11:15:00 PM,14.8568,72.199,0.229
12453,10/23/24 11:20:00 PM,14.8568,72.199,0.229
12454,10/23/24 11:25:00 PM,14.8585,72.199,0.230
12455,10/23/24 11:30:00 PM,14.8536,72.199,0.227
12456,10/23/24 11:35:00 PM,14.8536,72.199,0.227
12457,10/23/24 11:40:00 PM,14.8514,72.028,0.225
12458,10/23/24 11:45:00 PM,14.8465,72.028,0.222
12459,10/23/24 11:50:00 PM,14.8514,72.028,0.225
12460,10/23/24 11:55:00 PM,14.8398,72.028,0.217
12461,10/24/24 12:00:00 AM,14.8410,71.856,0.218
12462,10/24/24 12:05:00 AM,14.8410,71.856,0.219
12463,10/24/24 12:10:00 AM,14.8426,71.856,0.221
12464,10/24/24 12:15:00 AM,14.8361,71.856,0.217
12465,10/24/24 12:20:00 AM,14.8355,71.683,0.217
12466,10/24/24 12:25:00 AM,14.8339,71.683,0.216
12467,10/24/24 12:30:00 AM,14.8321,71.683,0.214
12468,10/24/24 12:35:00 AM,14.8371,71.683,0.218
12469,10/24/24 12:40:00 AM,14.8350,71.512,0.217
12470,10/24/24 12:45:00 AM,14.8333,71.512,0.216
12471,10/24/24 12:50:00 AM,14.8268,71.512,0.212
12472,10/24/24 12:55:00 AM,14.8246,71.339,0.211
12473,10/24/24 01:00:00 AM,14.8345,71.339,0.218
12474,10/24/24 01:05:00 AM,14.8278,71.339,0.213
12475,10/24/24 01:10:00 AM,14.8278,71.339,0.212
12476,10/24/24 01:15:00 AM,14.8339,71.168,0.216
12477,10/24/24 01:20:00 AM,14.8323,71.168,0.214
12478,10/24/24 01:25:00 AM,14.8339,71.168,0.215
12479,10/24/24 01:30:00 AM,14.8268,70.995,0.208
12480,10/24/24 01:35:00 AM,14.8285,70.995,0.209
12481,10/24/24 01:40:00 AM,14.8334,70.995,0.212
12482,10/24/24 01:45:00 AM,14.8301,70.995,0.209
12483,10/24/24 01:50:00 AM,14.8214,70.824,0.202
12484,10/24/24 01:55:00 AM,14.8230,70.824,0.201
12485,10/24/24 02:00:00 AM,14.8263,70.824,0.203
12486,10/24/24 02:05:00 AM,14.8224,70.651,0.201
12487,10/24/24 02:10:00 AM,14.8192,70.651,0.199
12488,10/24/24 02:15:00 AM,14.8208,70.651,0.199
12489,10/24/24 02:20:00 AM,14.8242,70.651,0.200
12490,10/24/24 02:25:00 AM,14.8202,70.480,0.197
12491,10/24/24 02:30:00 AM,14.8153,70.480,0.194
12492,10/24/24 02:35:00 AM,14.8187,70.480,0.196
12493,10/24/24 02:40:00 AM,14.8131,70.308,0.194
12494,10/24/24 02:45:00 AM,14.8181,70.308,0.198
12495,10/24/24 02:50:00 AM,14.8098,70.308,0.192
12496,10/24/24 02:55:00 AM,14.8127,70.137,0.193
12497,10/24/24 03:00:00 AM,14.8094,70.137,0.190
12498,10/24/24 03:05:00 AM,14.8110,70.137,0.190
12499,10/24/24 03:10:00 AM,14.8121,69.964,0.191
12500,10/24/24 03:15:00 AM,14.8039,69.964,0.185
12501,10/24/24 03:20:00 AM,14.8039,69.964,0.185
12502,10/24/24 03:25:00 AM,14.8039,69.964,0.185
12503,10/24/24 03:30:00 AM,14.8050,69.793,0.186
12504,10/24/24 03:35:00 AM,14.8034,69.793,0.185
12505,10/24/24 03:40:00 AM,14.8017,69.793,0.184
12506,10/24/24 03:45:00 AM,14.8012,69.622,0.184
12507,10/24/24 03:50:00 AM,14.8012,69.622,0.183
12508,10/24/24 03:55:00 AM,14.7979,69.622,0.181
12509,10/24/24 04:00:00 AM,14.7957,69.449,0.178
12510,10/24/24 04:05:00 AM,14.7940,69.449,0.177
12511,10/24/24 04:10:00 AM,14.7952,69.278,0.178
12512,10/24/24 04:15:00 AM,14.7853,69.278,0.170
12513,10/24/24 04:20:00 AM,14.7936,69.278,0.176
12514,10/24/24 04:25:00 AM,14.7914,69.107,0.174
12515,10/24/24 04:30:00 AM,14.7880,69.107,0.171
12516,10/24/24 04:35:00 AM,14.7815,69.107,0.167
12517,10/24/24 04:40:00 AM,14.7859,68.934,0.170
12518,10/24/24 04:45:00 AM,14.7892,68.934,0.172
12519,10/24/24 04:50:00 AM,14.7837,68.763,0.168
12520,10/24/24 04:55:00 AM,14.7804,68.763,0.164
12521,10/24/24 05:00:00 AM,14.7815,68.592,0.165
12522,10/24/24 05:05:00 AM,14.7815,68.592,0.165
12523,10/24/24 05:10:00 AM,14.7815,68.592,0.166
12524,10/24/24 05:15:00 AM,14.7811,68.421,0.166
12525,10/24/24 05:20:00 AM,14.7827,68.421,0.167
12526,10/24/24 05:25:00 AM,14.7756,68.248,0.163
12527,10/24/24 05:30:00 AM,14.7838,68.248,0.169
12528,10/24/24 05:35:00 AM,14.7854,68.248,0.170
12529,10/24/24 05:40:00 AM,14.7866,68.077,0.170
12530,10/24/24 05:45:00 AM,14.7849,68.077,0.169
12531,10/24/24 05:50:00 AM,14.7878,67.906,0.171
12532,10/24/24 05:55:00 AM,14.7927,67.906,0.173
12533,10/24/24 06:00:00 AM,14.7878,67.906,0.171
12534,10/24/24 06:05:00 AM,14.7888,67.735,0.171
12535,10/24/24 06:10:00 AM,14.7905,67.735,0.172
12536,10/24/24 06:15:00 AM,14.7965,67.564,0.175
12537,10/24/24 06:20:00 AM,14.7933,67.564,0.173
12538,10/24/24 06:25:00 AM,14.7911,67.392,0.171
12539,10/24/24 06:30:00 AM,14.7960,67.392,0.175
12540,10/24/24 06:35:00 AM,14.7921,67.221,0.172
12541,10/24/24 06:40:00 AM,14.8004,67.221,0.178
12542,10/24/24 06:45:00 AM,14.7966,67.050,0.175
12543,10/24/24 06:50:00 AM,14.7982,67.050,0.177
12544,10/24/24 06:55:00 AM,14.7978,66.879,0.177
12545,10/24/24 07:00:00 AM,14.7994,66.879,0.179
12546,10/24/24 07:05:00 AM,14.7911,66.879,0.173
12547,10/24/24 07:10:00 AM,14.7972,66.708,0.178
12548,10/24/24 07:15:00 AM,14.7956,66.708,0.178
12549,10/24/24 07:20:00 AM,14.7933,66.537,0.177
12550,10/24/24 07:25:00 AM,14.7933,66.537,0.178
12551,10/24/24 07:30:00 AM,14.7933,66.537,0.178
12552,10/24/24 07:35:00 AM,14.7944,66.366,0.180
12553,10/24/24 07:40:00 AM,14.7911,66.366,0.178
12554,10/24/24 07:45:00 AM,14.7907,66.193,0.177
12555,10/24/24 07:50:00 AM,14.7889,66.193,0.175
12556,10/24/24 07:55:00 AM,14.7907,66.193,0.176
12557,10/24/24 08:00:00 AM,14.7917,66.022,0.177
12558,10/24/24 08:05:00 AM,14.7851,66.022,0.174
12559,10/24/24 08:10:00 AM,14.7830,65.851,0.173
12560,10/24/24 08:15:00 AM,14.7830,65.851,0.173
12561,10/24/24 08:20:00 AM,14.7846,65.851,0.173
12562,10/24/24 08:25:00 AM,14.7857,65.680,0.173
12563,10/24/24 08:30:00 AM,14.7841,65.680,0.173
12564,10/24/24 08:35:00 AM,14.7820,65.509,0.170
12565,10/24/24 08:40:00 AM,14.7769,65.509,0.167
12566,10/24/24 08:45:00 AM,14.7769,65.509,0.167
12567,10/24/24 08:50:00 AM,14.7814,65.338,0.170
12568,10/24/24 08:55:00 AM,14.7796,65.338,0.168
12569,10/24/24 09:00:00 AM,14.7698,65.338,0.161
12570,10/24/24 09:05:00 AM,14.7682,65.338,0.160
12571,10/24/24 09:10:00 AM,14.7676,65.167,0.160
12572,10/24/24 09:15:00 AM,14.7627,65.167,0.155
12573,10/24/24 09:20:00 AM,14.7611,65.167,0.154
12574,10/24/24 09:25:00 AM,14.7627,65.167,0.156
12575,10/24/24 09:30:00 AM,14.7676,65.167,0.160
12576,10/24/24 09:35:00 AM,14.7644,65.167,0.158
12577,10/24/24 09:40:00 AM,14.7627,65.167,0.158
12578,10/24/24 09:45:00 AM,14.7611,65.167,0.157
12579,10/24/24 09:50:00 AM,14.7693,65.167,0.163
12580,10/24/24 09:55:00 AM,14.7660,65.167,0.162
12581,10/24/24 10:00:00 AM,14.7676,65.167,0.164
12582,10/24/24 10:05:00 AM,14.7676,65.167,0.164
12583,10/24/24 10:10:00 AM,14.7627,65.167,0.161
12584,10/24/24 10:15:00 AM,14.7676,65.167,0.166
12585,10/24/24 10:20:00 AM,14.7676,65.167,0.167
12586,10/24/24 10:25:00 AM,14.7660,65.167,0.165
12587,10/24/24 10:30:00 AM,14.7644,65.167,0.164
12588,10/24/24 10:35:00 AM,14.7648,65.338,0.165
12589,10/24/24 10:40:00 AM,14.7731,65.338,0.171
12590,10/24/24 10:45:00 AM,14.7747,65.338,0.172
12591,10/24/24 10:50:00 AM,14.7814,65.338,0.177
12592,10/24/24 10:55:00 AM,14.7851,65.509,0.180
12593,10/24/24 11:00:00 AM,14.7836,65.509,0.179
12594,10/24/24 11:05:00 AM,14.7802,65.509,0.177
12595,10/24/24 11:10:00 AM,14.7873,65.680,0.183
12596,10/24/24 11:15:00 AM,14.7857,65.680,0.183
12597,10/24/24 11:20:00 AM,14.7928,65.851,0.189
12598,10/24/24 11:25:00 AM,14.7944,65.851,0.190
12599,10/24/24 11:30:00 AM,14.7934,66.022,0.189
12600,10/24/24 11:35:00 AM,14.7956,66.193,0.191
12601,10/24/24 11:40:00 AM,14.8021,66.193,0.195
12602,10/24/24 11:45:00 AM,14.7994,66.366,0.193
12603,10/24/24 11:50:00 AM,14.8049,66.537,0.197
12604,10/24/24 11:55:00 AM,14.8033,66.537,0.196
12605,10/24/24 12:00:00 PM,14.8055,66.708,0.198
12606,10/24/24 12:05:00 PM,14.8070,66.708,0.199
12607,10/24/24 12:10:00 PM,14.7994,66.879,0.193
12608,10/24/24 12:15:00 PM,14.8065,67.050,0.198
12609,10/24/24 12:20:00 PM,14.8081,67.050,0.200
12610,10/24/24 12:25:00 PM,14.7972,67.221,0.194
12611,10/24/24 12:30:00 PM,14.8043,67.392,0.198
12612,10/24/24 12:35:00 PM,14.8031,67.564,0.197
12613,10/24/24 12:40:00 PM,14.8097,67.564,0.201
12614,10/24/24 12:45:00 PM,14.7986,67.735,0.187
12615,10/24/24 12:50:00 PM,14.8053,67.735,0.190
12616,10/24/24 12:55:00 PM,14.7959,67.906,0.193
12617,10/24/24 01:00:00 PM,14.7899,68.077,0.189
12618,10/24/24 01:05:00 PM,14.7981,68.077,0.194
12619,10/24/24 01:10:00 PM,14.7888,68.248,0.187
12620,10/24/24 01:15:00 PM,14.7854,68.248,0.184
12621,10/24/24 01:20:00 PM,14.7843,68.421,0.183
12622,10/24/24 01:25:00 PM,14.7827,68.421,0.181
12623,10/24/24 01:30:00 PM,14.7717,68.592,0.172
12624,10/24/24 01:35:00 PM,14.7701,68.592,0.171
12625,10/24/24 01:40:00 PM,14.7772,68.763,0.176
12626,10/24/24 01:45:00 PM,14.7760,68.934,0.175
12627,10/24/24 01:50:00 PM,14.7727,68.934,0.172
12628,10/24/24 01:55:00 PM,14.7733,69.107,0.173
12629,10/24/24 02:00:00 PM,14.7782,69.107,0.177
12630,10/24/24 02:05:00 PM,14.7837,69.278,0.181
12631,10/24/24 02:10:00 PM,14.7825,69.449,0.181
12632,10/24/24 02:15:00 PM,14.7792,69.449,0.178
12633,10/24/24 02:20:00 PM,14.7912,69.622,0.185
12634,10/24/24 02:25:00 PM,14.7814,69.622,0.178
12635,10/24/24 02:30:00 PM,14.7869,69.793,0.181
12636,10/24/24 02:35:00 PM,14.7808,69.964,0.177
12637,10/24/24 02:40:00 PM,14.7940,69.964,0.186
12638,10/24/24 02:45:00 PM,14.7879,70.137,0.182
12639,10/24/24 02:50:00 PM,14.7901,70.308,0.183
12640,10/24/24 02:55:00 PM,14.7901,70.308,0.182
12641,10/24/24 03:00:00 PM,14.7873,70.480,0.180
12642,10/24/24 03:05:00 PM,14.7812,70.651,0.176
12643,10/24/24 03:10:00 PM,14.7795,70.651,0.174
12644,10/24/24 03:15:00 PM,14.7817,70.824,0.175
12645,10/24/24 03:20:00 PM,14.7807,70.995,0.174
12646,10/24/24 03:25:00 PM,14.7878,71.168,0.179
12647,10/24/24 03:30:00 PM,14.7878,71.168,0.178
12648,10/24/24 03:35:00 PM,14.7799,71.339,0.171
12649,10/24/24 03:40:00 PM,14.7838,71.512,0.172
12650,10/24/24 03:45:00 PM,14.7772,71.512,0.167
12651,10/24/24 03:50:00 PM,14.7843,71.683,0.172
12652,10/24/24 03:55:00 PM,14.7782,71.856,0.169
12653,10/24/24 04:00:00 PM,14.7849,71.856,0.172
12654,10/24/24 04:05:00 PM,14.7853,72.028,0.172
12655,10/24/24 04:10:00 PM,14.7841,72.199,0.172
12656,10/24/24 04:15:00 PM,14.7875,72.199,0.174
12657,10/24/24 04:20:00 PM,14.7847,72.372,0.172
12658,10/24/24 04:25:00 PM,14.7880,72.372,0.175
12659,10/24/24 04:30:00 PM,14.7853,72.545,0.174
12660,10/24/24 04:35:00 PM,14.7775,72.718,0.165
12661,10/24/24 04:40:00 PM,14.7775,72.718,0.167
12662,10/24/24 04:45:00 PM,14.7812,72.891,0.172
12663,10/24/24 04:50:00 PM,14.7796,72.891,0.171
12664,10/24/24 04:55:00 PM,14.7830,72.891,0.173
12665,10/24/24 05:00:00 PM,14.7818,73.062,0.173
12666,10/24/24 05:05:00 PM,14.7751,73.062,0.168
12667,10/24/24 05:10:00 PM,14.7851,73.062,0.175
12668,10/24/24 05:15:00 PM,14.7785,73.062,0.170
12669,10/24/24 05:20:00 PM,14.7785,73.062,0.170
12670,10/24/24 05:25:00 PM,14.7807,73.234,0.172
12671,10/24/24 05:30:00 PM,14.7791,73.234,0.171
12672,10/24/24 05:35:00 PM,14.7873,73.234,0.178
12673,10/24/24 05:40:00 PM,14.7724,73.234,0.165
12674,10/24/24 05:45:00 PM,14.7856,73.234,0.175
12675,10/24/24 05:50:00 PM,14.7840,73.234,0.176
12676,10/24/24 05:55:00 PM,14.7773,73.234,0.172
12677,10/24/24 06:00:00 PM,14.7757,73.234,0.172
12678,10/24/24 06:05:00 PM,14.7807,73.234,0.174
12679,10/24/24 06:10:00 PM,14.7757,73.234,0.169
12680,10/24/24 06:15:00 PM,14.7905,73.234,0.180
12681,10/24/24 06:20:00 PM,14.7856,73.234,0.178
12682,10/24/24 06:25:00 PM,14.7873,73.234,0.179
12683,10/24/24 06:30:00 PM,14.7889,73.234,0.180
12684,10/24/24 06:35:00 PM,14.7923,73.234,0.182
12685,10/24/24 06:40:00 PM,14.7988,73.234,0.188
12686,10/24/24 06:45:00 PM,14.7972,73.234,0.187
12687,10/24/24 06:50:00 PM,14.7988,73.234,0.187
12688,10/24/24 06:55:00 PM,14.7988,73.234,0.186
12689,10/24/24 07:00:00 PM,14.8070,73.234,0.194
12690,10/24/24 07:05:00 PM,14.8005,73.234,0.189
12691,10/24/24 07:10:00 PM,14.8005,73.234,0.189
12692,10/24/24 07:15:00 PM,14.7988,73.234,0.189
12693,10/24/24 07:20:00 PM,14.7972,73.234,0.188
12694,10/24/24 07:25:00 PM,14.7972,73.234,0.189
12695,10/24/24 07:30:00 PM,14.7956,73.234,0.189
12696,10/24/24 07:35:00 PM,14.7999,73.062,0.194
12697,10/24/24 07:40:00 PM,14.8115,73.062,0.203
12698,10/24/24 07:45:00 PM,14.8131,73.062,0.205
12699,10/24/24 07:50:00 PM,14.8149,73.062,0.208
12700,10/24/24 07:55:00 PM,14.8165,73.062,0.212
12701,10/24/24 08:00:00 PM,14.8231,73.062,0.217
12702,10/24/24 08:05:00 PM,14.8363,73.062,0.227
12703,10/24/24 08:10:00 PM,14.8375,72.891,0.229
12704,10/24/24 08:15:00 PM,14.8375,72.891,0.229
12705,10/24/24 08:20:00 PM,14.8440,72.891,0.234
12706,10/24/24 08:25:00 PM,14.8424,72.891,0.235
12707,10/24/24 08:30:00 PM,14.8440,72.891,0.234
12708,10/24/24 08:35:00 PM,14.8590,72.891,0.247
12709,10/24/24 08:40:00 PM,14.8474,72.891,0.240
12710,10/24/24 08:45:00 PM,14.8523,72.891,0.244
12711,10/24/24 08:50:00 PM,14.8485,72.718,0.242
12712,10/24/24 08:55:00 PM,14.8519,72.718,0.246
12713,10/24/24 09:00:00 PM,14.8568,72.718,0.252
12714,10/24/24 09:05:00 PM,14.8501,72.718,0.249
12715,10/24/24 09:10:00 PM,14.8485,72.718,0.249
12716,10/24/24 09:15:00 PM,14.8562,72.545,0.253
12717,10/24/24 09:20:00 PM,14.8611,72.545,0.257
12718,10/24/24 09:25:00 PM,14.8513,72.545,0.251
12719,10/24/24 09:30:00 PM,14.8513,72.545,0.253
12720,10/24/24 09:35:00 PM,14.8580,72.545,0.257
12721,10/24/24 09:40:00 PM,14.8524,72.372,0.253
12722,10/24/24 09:45:00 PM,14.8607,72.372,0.259
12723,10/24/24 09:50:00 PM,14.8491,72.372,0.252
12724,10/24/24 09:55:00 PM,14.8524,72.372,0.255
12725,10/24/24 10:00:00 PM,14.8475,72.372,0.251
12726,10/24/24 10:05:00 PM,14.8558,72.372,0.256
12727,10/24/24 10:10:00 PM,14.8485,72.199,0.252
12728,10/24/24 10:15:00 PM,14.8485,72.199,0.254
12729,10/24/24 10:20:00 PM,14.8503,72.199,0.256
12730,10/24/24 10:25:00 PM,14.8387,72.199,0.249
12731,10/24/24 10:30:00 PM,14.8271,72.199,0.240
12732,10/24/24 10:35:00 PM,14.8404,72.199,0.250
12733,10/24/24 10:40:00 PM,14.8266,72.028,0.240
12734,10/24/24 10:45:00 PM,14.8316,72.028,0.244
12735,10/24/24 10:50:00 PM,14.8250,72.028,0.239
12736,10/24/24 10:55:00 PM,14.8250,72.028,0.239
12737,10/24/24 11:00:00 PM,14.8250,72.028,0.239
12738,10/24/24 11:05:00 PM,14.8282,72.028,0.241
12739,10/24/24 11:10:00 PM,14.8113,71.856,0.229
12740,10/24/24 11:15:00 PM,14.8245,71.856,0.239
12741,10/24/24 11:20:00 PM,14.8178,71.856,0.234
12742,10/24/24 11:25:00 PM,14.8195,71.856,0.235
12743,10/24/24 11:30:00 PM,14.8211,71.856,0.236
12744,10/24/24 11:35:00 PM,14.8173,71.683,0.234
12745,10/24/24 11:40:00 PM,14.8075,71.683,0.225
12746,10/24/24 11:45:00 PM,14.8140,71.683,0.230
12747,10/24/24 11:50:00 PM,14.8140,71.683,0.231
12748,10/24/24 11:55:00 PM,14.8136,71.512,0.231
12749,10/25/24 12:00:00 AM,14.8102,71.512,0.229
12750,10/25/24 12:05:00 AM,14.8168,71.512,0.234
12751,10/25/24 12:10:00 AM,14.8085,71.512,0.229
12752,10/25/24 12:15:00 AM,14.8114,71.339,0.233
12753,10/25/24 12:20:00 AM,14.8081,71.339,0.231
12754,10/25/24 12:25:00 AM,14.8063,71.339,0.230
12755,10/25/24 12:30:00 AM,14.8130,71.339,0.233
12756,10/25/24 12:35:00 AM,14.8097,71.339,0.229
12757,10/25/24 12:40:00 AM,14.8041,71.168,0.226
12758,10/25/24 12:45:00 AM,14.8010,71.168,0.223
12759,10/25/24 12:50:00 AM,14.8026,71.168,0.224
12760,10/25/24 12:55:00 AM,14.8053,70.995,0.227
12761,10/25/24 01:00:00 AM,14.8070,70.995,0.226
12762,10/25/24 01:05:00 AM,14.8102,70.995,0.229
12763,10/25/24 01:10:00 AM,14.8070,70.995,0.226
12764,10/25/24 01:15:00 AM,14.8065,70.824,0.226
12765,10/25/24 01:20:00 AM,14.8098,70.824,0.228
12766,10/25/24 01:25:00 AM,14.8081,70.824,0.226
12767,10/25/24 01:30:00 AM,14.8092,70.651,0.226
12768,10/25/24 01:35:00 AM,14.8092,70.651,0.225
12769,10/25/24 01:40:00 AM,14.8126,70.651,0.226
12770,10/25/24 01:45:00 AM,14.8153,70.480,0.227
12771,10/25/24 01:50:00 AM,14.8137,70.480,0.226
12772,10/25/24 01:55:00 AM,14.8149,70.308,0.227
12773,10/25/24 02:00:00 AM,14.8181,70.308,0.229
12774,10/25/24 02:05:00 AM,14.8066,70.308,0.221
12775,10/25/24 02:10:00 AM,14.8127,70.137,0.225
12776,10/25/24 02:15:00 AM,14.8176,70.137,0.228
12777,10/25/24 02:20:00 AM,14.8121,69.964,0.222
12778,10/25/24 02:25:00 AM,14.8171,69.964,0.225
12779,10/25/24 02:30:00 AM,14.8231,69.793,0.228
12780,10/25/24 02:35:00 AM,14.8166,69.793,0.223
12781,10/25/24 02:40:00 AM,14.8144,69.622,0.221
12782,10/25/24 02:45:00 AM,14.8144,69.622,0.221
12783,10/25/24 02:50:00 AM,14.8194,69.622,0.224
12784,10/25/24 02:55:00 AM,14.8255,69.449,0.228
12785,10/25/24 03:00:00 AM,14.8233,69.278,0.226
12786,10/25/24 03:05:00 AM,14.8249,69.278,0.227
12787,10/25/24 03:10:00 AM,14.8194,69.107,0.223
12788,10/25/24 03:15:00 AM,14.8178,69.107,0.222
12789,10/25/24 03:20:00 AM,14.8194,69.107,0.222
12790,10/25/24 03:25:00 AM,14.8189,68.934,0.221
12791,10/25/24 03:30:00 AM,14.8168,68.763,0.221
12792,10/25/24 03:35:00 AM,14.8233,68.763,0.225
12793,10/25/24 03:40:00 AM,14.8162,68.592,0.219
12794,10/25/24 03:45:00 AM,14.8146,68.592,0.218
12795,10/25/24 03:50:00 AM,14.8140,68.421,0.218
12796,10/25/24 03:55:00 AM,14.8140,68.421,0.218
12797,10/25/24 04:00:00 AM,14.8069,68.248,0.212
12798,10/25/24 04:05:00 AM,14.8118,68.248,0.216
12799,10/25/24 04:10:00 AM,14.8031,68.077,0.209
12800,10/25/24 04:15:00 AM,14.8014,68.077,0.208
12801,10/25/24 04:20:00 AM,14.8075,67.906,0.212
12802,10/25/24 04:25:00 AM,14.8026,67.906,0.209
12803,10/25/24 04:30:00 AM,14.8053,67.735,0.209
12804,10/25/24 04:35:00 AM,14.8037,67.735,0.208
12805,10/25/24 04:40:00 AM,14.8047,67.564,0.208
12806,10/25/24 04:45:00 AM,14.7998,67.564,0.205
12807,10/25/24 04:50:00 AM,14.8015,67.564,0.206
12808,10/25/24 04:55:00 AM,14.8043,67.392,0.207
12809,10/25/24 05:00:00 AM,14.8026,67.392,0.205
12810,10/25/24 05:05:00 AM,14.8037,67.221,0.206
12811,10/25/24 05:10:00 AM,14.8021,67.221,0.205
12812,10/25/24 05:15:00 AM,14.8015,67.050,0.204
12813,10/25/24 05:20:00 AM,14.7949,67.050,0.199
12814,10/25/24 05:25:00 AM,14.8010,66.879,0.204
12815,10/25/24 05:30:00 AM,14.7994,66.879,0.202
12816,10/25/24 05:35:00 AM,14.7938,66.708,0.199
12817,10/25/24 05:40:00 AM,14.7923,66.708,0.196
