"Date Time, GMT-07:00"	"Abs Pres, psi (LGR S/N: 22072297_duplicate, SEN S/N: 22072297)"	"Temp, °F (LGR S/N: 22072297_duplicate, SEN S/N: 22072297)"	"Sensor Depth, meters (LGR S/N: null)"
11/20/24 20:45:00.0	15.0126	68.763	0.275
11/20/24 20:50:00.0	15.0126	68.763	0.275
11/20/24 20:55:00.0	15.0140	68.763	0.276
11/20/24 21:00:00.0	15.0110	68.763	0.273
11/20/24 21:05:00.0	15.0094	68.763	0.271
11/20/24 21:10:00.0	15.0137	68.592	0.275
11/20/24 21:15:00.0	15.0105	68.592	0.272
11/20/24 21:20:00.0	15.0028	68.592	0.265
11/20/24 21:25:00.0	14.9952	68.592	0.258
11/20/24 21:30:00.0	14.9859	68.592	0.253
11/20/24 21:35:00.0	14.9824	68.421	0.249
11/20/24 21:40:00.0	14.9817	68.077	0.248
11/20/24 21:45:00.0	14.9825	67.735	0.249
11/20/24 21:50:00.0	14.9786	67.392	0.247
11/20/24 21:55:00.0	14.9795	67.050	0.246
11/20/24 22:00:00.0	14.9756	66.708	0.242
11/20/24 22:05:00.0	14.9737	66.537	0.240
11/20/24 22:10:00.0	14.9760	66.193	0.243
11/20/24 22:15:00.0	14.9741	66.022	0.241
11/20/24 22:20:00.0	14.9707	65.851	0.239
11/20/24 22:25:00.0	14.9734	65.680	0.241
11/20/24 22:30:00.0	14.9718	65.680	0.241
11/20/24 22:35:00.0	14.9699	65.509	0.237
11/20/24 22:40:00.0	14.9653	65.509	0.235
11/20/24 22:45:00.0	14.9664	65.338	0.235
11/20/24 22:50:00.0	14.9618	65.338	0.233
11/20/24 22:55:00.0	14.9604	65.338	0.230
11/20/24 23:00:00.0	14.9599	65.167	0.232
11/20/24 23:05:00.0	14.9599	65.167	0.230
11/20/24 23:10:00.0	14.9569	65.167	0.230
11/20/24 23:15:00.0	14.9553	65.167	0.229
11/20/24 23:20:00.0	14.9553	65.167	0.229
11/20/24 23:25:00.0	14.9553	65.167	0.231
11/20/24 23:30:00.0	14.9534	64.996	0.230
11/20/24 23:35:00.0	14.9457	64.996	0.222
11/20/24 23:40:00.0	14.9425	64.996	0.219
11/20/24 23:45:00.0	14.9364	64.996	0.214
11/20/24 23:50:00.0	14.9345	64.825	0.213
11/20/24 23:55:00.0	14.9369	64.481	0.216
11/21/24 00:00:00.0	14.9348	64.310	0.215
11/21/24 00:05:00.0	14.9341	63.968	0.216
11/21/24 00:10:00.0	14.9350	63.626	0.215
11/21/24 00:15:00.0	14.9376	63.455	0.218
11/21/24 00:20:00.0	14.9387	63.282	0.220
11/21/24 00:25:00.0	14.9369	63.111	0.219
11/21/24 00:30:00.0	14.9364	62.940	0.220
11/21/24 00:35:00.0	14.9361	62.769	0.219
11/21/24 00:40:00.0	14.9373	62.598	0.220
11/21/24 00:45:00.0	14.9387	62.598	0.221
11/21/24 00:50:00.0	14.9353	62.425	0.221
11/21/24 00:55:00.0	14.9350	62.254	0.220
11/21/24 01:00:00.0	14.9364	62.254	0.222
11/21/24 01:05:00.0	14.9408	62.083	0.223
11/21/24 01:10:00.0	14.9376	62.083	0.224
11/21/24 01:15:00.0	14.9373	61.912	0.222
11/21/24 01:20:00.0	14.9434	61.912	0.228
11/21/24 01:25:00.0	14.9477	61.741	0.228
11/21/24 01:30:00.0	14.9477	61.741	0.230
11/21/24 01:35:00.0	14.9508	61.741	0.231
11/21/24 01:40:00.0	14.9543	61.912	0.233
11/21/24 01:45:00.0	14.9589	61.912	0.235
11/21/24 01:50:00.0	14.9608	62.083	0.236
11/21/24 01:55:00.0	14.9612	62.254	0.235
11/21/24 02:00:00.0	14.9596	62.254	0.234
11/21/24 02:05:00.0	14.9647	62.425	0.242
11/21/24 02:10:00.0	14.9647	62.425	0.241
11/21/24 02:15:00.0	14.9601	62.425	0.239
11/21/24 02:20:00.0	14.9601	62.425	0.239
11/21/24 02:25:00.0	14.9615	62.425	0.242
11/21/24 02:30:00.0	14.9569	62.425	0.236
11/21/24 02:35:00.0	14.9554	62.425	0.236
11/21/24 02:40:00.0	14.9566	62.254	0.237
11/21/24 02:45:00.0	14.9546	62.083	0.236
11/21/24 02:50:00.0	14.9531	62.083	0.236
11/21/24 02:55:00.0	14.9480	61.912	0.231
11/21/24 03:00:00.0	14.9522	61.741	0.233
11/21/24 03:05:00.0	14.9473	61.569	0.229
11/21/24 03:10:00.0	14.9438	61.398	0.229
11/21/24 03:15:00.0	14.9445	61.054	0.227
11/21/24 03:20:00.0	14.9503	60.883	0.231
11/21/24 03:25:00.0	14.9619	60.539	0.240
11/21/24 03:30:00.0	14.9662	60.368	0.241
11/21/24 03:35:00.0	14.9677	60.368	0.245
11/21/24 03:40:00.0	14.9696	60.539	0.246
11/21/24 03:45:00.0	14.9673	60.883	0.244
11/21/24 03:50:00.0	14.9662	61.054	0.245
11/21/24 03:55:00.0	14.9654	61.398	0.242
11/21/24 04:00:00.0	14.9612	61.569	0.240
11/21/24 04:05:00.0	14.9643	61.569	0.243
11/21/24 04:10:00.0	14.9569	61.741	0.237
11/21/24 04:15:00.0	14.9569	61.741	0.238
11/21/24 04:20:00.0	14.9522	61.741	0.235
11/21/24 04:25:00.0	14.9554	61.741	0.236
11/21/24 04:30:00.0	14.9508	61.741	0.232
11/21/24 04:35:00.0	14.9503	61.569	0.236
11/21/24 04:40:00.0	14.9457	61.569	0.231
11/21/24 04:45:00.0	14.9361	61.398	0.224
11/21/24 04:50:00.0	14.9315	61.398	0.221
11/21/24 04:55:00.0	14.9311	61.227	0.220
11/21/24 05:00:00.0	14.9283	60.712	0.217
11/21/24 05:05:00.0	14.9311	59.851	0.220
11/21/24 05:10:00.0	14.9371	59.164	0.224
11/21/24 05:15:00.0	14.9418	58.476	0.227
11/21/24 05:20:00.0	14.9498	57.958	0.232
11/21/24 05:25:00.0	14.9535	57.614	0.234
11/21/24 05:30:00.0	14.9482	57.268	0.228
11/21/24 05:35:00.0	14.9447	57.096	0.226
11/21/24 05:40:00.0	14.9443	56.923	0.226
11/21/24 05:45:00.0	14.9345	56.750	0.221
11/21/24 05:50:00.0	14.9308	56.404	0.217
11/21/24 05:55:00.0	14.9311	55.884	0.217
11/21/24 06:00:00.0	14.9267	55.364	0.214
11/21/24 06:05:00.0	14.9197	55.017	0.209
11/21/24 06:10:00.0	14.9184	54.495	0.207
11/21/24 06:15:00.0	14.9166	54.322	0.206
11/21/24 06:20:00.0	14.9157	53.973	0.205
11/21/24 06:25:00.0	14.9122	53.798	0.202
11/21/24 06:30:00.0	14.9067	53.449	0.198
11/21/24 06:35:00.0	14.9063	53.274	0.198
11/21/24 06:40:00.0	14.9009	52.925	0.194
11/21/24 06:45:00.0	14.9005	52.750	0.194
11/21/24 06:50:00.0	14.9047	52.576	0.198
11/21/24 06:55:00.0	14.9176	52.225	0.208
11/21/24 07:00:00.0	14.9218	52.050	0.208
11/21/24 07:05:00.0	14.9253	52.225	0.212
11/21/24 07:10:00.0	14.9270	52.925	0.211
11/21/24 07:15:00.0	14.9287	53.623	0.212
11/21/24 07:20:00.0	14.9261	54.495	0.210
11/21/24 07:25:00.0	14.9248	55.189	0.209
11/21/24 07:30:00.0	14.9280	55.884	0.210
11/21/24 07:35:00.0	14.9292	56.404	0.210
11/21/24 07:40:00.0	14.9300	56.750	0.210
11/21/24 07:45:00.0	14.9215	57.096	0.203
11/21/24 07:50:00.0	14.9147	57.441	0.199
11/21/24 07:55:00.0	14.9105	57.614	0.195
11/21/24 08:00:00.0	14.9049	57.268	0.193
11/21/24 08:05:00.0	14.9068	56.750	0.193
11/21/24 08:10:00.0	14.9087	56.230	0.195
11/21/24 08:15:00.0	14.9090	55.711	0.195
11/21/24 08:20:00.0	14.9078	55.189	0.193
11/21/24 08:25:00.0	14.9116	54.842	0.195
11/21/24 08:30:00.0	14.9077	54.495	0.195
11/21/24 08:35:00.0	14.9119	54.322	0.196
11/21/24 08:40:00.0	14.9119	54.322	0.197
11/21/24 08:45:00.0	14.9134	54.322	0.199
11/21/24 08:50:00.0	14.9154	54.495	0.200
11/21/24 08:55:00.0	14.9184	54.495	0.203
11/21/24 09:00:00.0	14.9142	54.669	0.201
11/21/24 09:05:00.0	14.9167	55.017	0.201
11/21/24 09:10:00.0	14.9170	55.189	0.202
11/21/24 09:15:00.0	14.9263	55.189	0.208
11/21/24 09:20:00.0	14.9283	55.364	0.209
11/21/24 09:25:00.0	14.9395	55.537	0.217
11/21/24 09:30:00.0	14.9434	55.884	0.220
11/21/24 09:35:00.0	14.9445	56.404	0.219
11/21/24 09:40:00.0	14.9470	56.750	0.221
11/21/24 09:45:00.0	14.9435	57.268	0.217
11/21/24 09:50:00.0	14.9470	57.441	0.219
11/21/24 09:55:00.0	14.9479	57.785	0.222
11/21/24 10:00:00.0	14.9493	57.785	0.223
11/21/24 10:05:00.0	14.9498	57.958	0.221
11/21/24 10:10:00.0	14.9517	58.131	0.224
11/21/24 10:15:00.0	14.9506	58.303	0.223
11/21/24 10:20:00.0	14.9467	58.647	0.219
11/21/24 10:25:00.0	14.9441	58.820	0.215
11/21/24 10:30:00.0	14.9399	58.993	0.213
11/21/24 10:35:00.0	14.9434	59.164	0.215
11/21/24 10:40:00.0	14.9448	59.164	0.216
11/21/24 10:45:00.0	14.9511	59.164	0.219
11/21/24 10:50:00.0	14.9576	59.337	0.225
11/21/24 10:55:00.0	14.9646	59.680	0.231
11/21/24 11:00:00.0	14.9673	60.195	0.232
11/21/24 11:05:00.0	14.9638	60.712	0.231
11/21/24 11:10:00.0	14.9643	61.569	0.229
11/21/24 11:15:00.0	14.9670	62.083	0.234
11/21/24 11:20:00.0	14.9682	62.598	0.236
11/21/24 11:25:00.0	14.9692	63.111	0.237
11/21/24 11:30:00.0	14.9685	63.455	0.236
11/21/24 11:35:00.0	14.9712	63.968	0.239
11/21/24 11:40:00.0	14.9657	64.310	0.236
11/21/24 11:45:00.0	14.9561	64.825	0.227
11/21/24 11:50:00.0	14.9569	65.167	0.230
11/21/24 11:55:00.0	14.9588	65.338	0.232
11/21/24 12:00:00.0	14.9592	65.509	0.233
11/21/24 12:05:00.0	14.9580	65.680	0.233
11/21/24 12:10:00.0	14.9583	65.851	0.233
11/21/24 12:15:00.0	14.9618	66.022	0.237
11/21/24 12:20:00.0	14.9595	66.366	0.239
11/21/24 12:25:00.0	14.9598	66.537	0.238
11/21/24 12:30:00.0	14.9575	66.879	0.236
11/21/24 12:35:00.0	14.9535	67.221	0.234
11/21/24 12:40:00.0	14.9493	67.392	0.234
11/21/24 12:45:00.0	14.9424	67.735	0.228
11/21/24 12:50:00.0	14.9366	67.906	0.226
11/21/24 12:55:00.0	14.9338	68.077	0.224
11/21/24 13:00:00.0	14.9354	68.077	0.228
11/21/24 13:05:00.0	14.9280	68.248	0.224
11/21/24 13:10:00.0	14.9203	68.248	0.216
11/21/24 13:15:00.0	14.9113	68.421	0.214
11/21/24 13:20:00.0	14.9052	68.421	0.210
11/21/24 13:25:00.0	14.8990	68.421	0.204
11/21/24 13:30:00.0	14.8910	68.248	0.201
11/21/24 13:35:00.0	14.8875	68.077	0.198
11/21/24 13:40:00.0	14.8875	68.077	0.200
11/21/24 13:45:00.0	14.8917	67.906	0.202
11/21/24 13:50:00.0	14.8915	67.735	0.203
11/21/24 13:55:00.0	14.8945	67.735	0.208
11/21/24 14:00:00.0	14.8929	67.735	0.206
11/21/24 14:05:00.0	14.8933	67.906	0.206
11/21/24 14:10:00.0	14.9045	68.077	0.214
11/21/24 14:15:00.0	14.9157	68.248	0.223
11/21/24 14:20:00.0	14.9180	68.592	0.226
11/21/24 14:25:00.0	14.9248	68.934	0.231
11/21/24 14:30:00.0	14.9225	69.278	0.232
11/21/24 14:35:00.0	14.9205	69.793	0.232
11/21/24 14:40:00.0	14.9228	70.137	0.232
11/21/24 14:45:00.0	14.9235	70.480	0.234
11/21/24 14:50:00.0	14.9238	70.651	0.234
11/21/24 14:55:00.0	14.9245	70.995	0.233
11/21/24 15:00:00.0	14.9218	71.168	0.231
11/21/24 15:05:00.0	14.9237	71.339	0.232
11/21/24 15:10:00.0	14.9287	71.512	0.234
11/21/24 15:15:00.0	14.9337	71.683	0.239
11/21/24 15:20:00.0	14.9371	71.856	0.241
11/21/24 15:25:00.0	14.9448	71.856	0.247
11/21/24 15:30:00.0	14.9483	72.028	0.249
11/21/24 15:35:00.0	14.9486	72.199	0.251
11/21/24 15:40:00.0	14.9393	72.199	0.244
11/21/24 15:45:00.0	14.9332	72.199	0.241
11/21/24 15:50:00.0	14.9302	72.199	0.240
11/21/24 15:55:00.0	14.9270	72.199	0.234
11/21/24 16:00:00.0	14.9282	72.028	0.234
11/21/24 16:05:00.0	14.9297	72.028	0.238
11/21/24 16:10:00.0	14.9263	71.856	0.233
11/21/24 16:15:00.0	14.9276	71.683	0.235
11/21/24 16:20:00.0	14.9290	71.683	0.237
11/21/24 16:25:00.0	14.9260	71.683	0.236
11/21/24 16:30:00.0	14.9287	71.512	0.239
11/21/24 16:35:00.0	14.9225	71.512	0.233
11/21/24 16:40:00.0	14.9210	71.512	0.234
11/21/24 16:45:00.0	14.9318	71.512	0.242
11/21/24 16:50:00.0	14.9348	71.512	0.246
11/21/24 16:55:00.0	14.9395	71.512	0.250
11/21/24 17:00:00.0	14.9441	71.512	0.255
11/21/24 17:05:00.0	14.9429	71.683	0.254
11/21/24 17:10:00.0	14.9445	71.683	0.254
11/21/24 17:15:00.0	14.9434	71.856	0.254
11/21/24 17:20:00.0	14.9464	71.856	0.256
11/21/24 17:25:00.0	14.9437	72.028	0.254
11/21/24 17:30:00.0	14.9437	72.028	0.254
11/21/24 17:35:00.0	14.9453	72.028	0.255
11/21/24 17:40:00.0	14.9483	72.028	0.257
11/21/24 17:45:00.0	14.9483	72.028	0.254
11/21/24 17:50:00.0	14.9467	72.028	0.254
11/21/24 17:55:00.0	14.9499	72.028	0.256
11/21/24 18:00:00.0	14.9499	72.028	0.255
11/21/24 18:05:00.0	14.9499	72.028	0.255
11/21/24 18:10:00.0	14.9511	71.856	0.254
11/21/24 18:15:00.0	14.9525	71.856	0.254
11/21/24 18:20:00.0	14.9525	71.856	0.255
11/21/24 18:25:00.0	14.9511	71.856	0.252
11/21/24 18:30:00.0	14.9569	71.683	0.255
11/21/24 18:35:00.0	14.9585	71.683	0.256
11/21/24 18:40:00.0	14.9596	71.512	0.256
11/21/24 18:45:00.0	14.9627	71.512	0.257
11/21/24 18:50:00.0	14.9624	71.339	0.258
11/21/24 18:55:00.0	14.9670	71.339	0.261
11/21/24 19:00:00.0	14.9670	71.339	0.259
11/21/24 19:05:00.0	14.9682	71.168	0.260
11/21/24 19:10:00.0	14.9682	71.168	0.260
11/21/24 19:15:00.0	14.9677	70.995	0.258
11/21/24 19:20:00.0	14.9693	70.995	0.263
11/21/24 19:25:00.0	14.9689	70.824	0.263
11/21/24 19:30:00.0	14.9659	70.824	0.260
11/21/24 19:35:00.0	14.9670	70.651	0.261
11/21/24 19:40:00.0	14.9670	70.651	0.263
11/21/24 19:45:00.0	14.9683	70.480	0.262
11/21/24 19:50:00.0	14.9683	70.480	0.262
11/21/24 19:55:00.0	14.9725	70.308	0.263
11/21/24 20:00:00.0	14.9695	70.308	0.262
11/21/24 20:05:00.0	14.9753	70.137	0.265
11/21/24 20:10:00.0	14.9767	70.137	0.269
11/21/24 20:15:00.0	14.9765	69.964	0.270
11/21/24 20:20:00.0	14.9780	69.964	0.271
11/21/24 20:25:00.0	14.9669	69.793	0.263
11/21/24 20:30:00.0	14.9622	69.793	0.259
11/21/24 20:35:00.0	14.9588	69.622	0.258
11/21/24 20:40:00.0	14.9534	69.278	0.255
11/21/24 20:45:00.0	14.9511	68.934	0.252
11/21/24 20:50:00.0	14.9489	68.592	0.252
11/21/24 20:55:00.0	14.9512	68.248	0.254
11/21/24 21:00:00.0	14.9473	67.906	0.252
11/21/24 21:05:00.0	14.9466	67.564	0.251
11/21/24 21:10:00.0	14.9474	67.221	0.251
11/21/24 21:15:00.0	14.9456	67.050	0.251
11/21/24 21:20:00.0	14.9482	66.879	0.251
11/21/24 21:25:00.0	14.9495	66.708	0.252
11/21/24 21:30:00.0	14.9444	66.537	0.248
11/21/24 21:35:00.0	14.9472	66.366	0.250
11/21/24 21:40:00.0	14.9467	66.193	0.248
11/21/24 21:45:00.0	14.9483	66.193	0.250
11/21/24 21:50:00.0	14.9464	66.022	0.248
11/21/24 21:55:00.0	14.9495	66.022	0.251
11/21/24 22:00:00.0	14.9506	65.851	0.252
11/21/24 22:05:00.0	14.9490	65.851	0.249
11/21/24 22:10:00.0	14.9472	65.680	0.249
11/21/24 22:15:00.0	14.9472	65.680	0.248
11/21/24 22:20:00.0	14.9469	65.509	0.246
11/21/24 22:25:00.0	14.9469	65.509	0.246
11/21/24 22:30:00.0	14.9453	65.509	0.243
11/21/24 22:35:00.0	14.9448	65.338	0.245
11/21/24 22:40:00.0	14.9448	65.338	0.243
11/21/24 22:45:00.0	14.9511	65.338	0.247
11/21/24 22:50:00.0	14.9557	65.338	0.250
11/21/24 22:55:00.0	14.9615	65.167	0.254
11/21/24 23:00:00.0	14.9630	65.167	0.256
11/21/24 23:05:00.0	14.9676	65.167	0.259
11/21/24 23:10:00.0	14.9766	64.996	0.265
11/21/24 23:15:00.0	14.9778	64.825	0.267
11/21/24 23:20:00.0	14.9789	64.652	0.269
11/21/24 23:25:00.0	14.9850	64.652	0.271
11/21/24 23:30:00.0	14.9831	64.481	0.271
11/21/24 23:35:00.0	14.9905	64.310	0.276
11/21/24 23:40:00.0	14.9854	64.139	0.273
11/21/24 23:45:00.0	14.9866	63.968	0.276
11/21/24 23:50:00.0	14.9878	63.797	0.275
11/21/24 23:55:00.0	14.9873	63.626	0.275
11/22/24 00:00:00.0	14.9828	63.626	0.271
11/22/24 00:05:00.0	14.9870	63.455	0.275
11/22/24 00:10:00.0	14.9840	63.455	0.274
11/22/24 00:15:00.0	14.9836	63.282	0.272
11/22/24 00:20:00.0	14.9852	63.282	0.274
11/22/24 00:25:00.0	14.9847	63.111	0.272
11/22/24 00:30:00.0	14.9785	63.111	0.269
11/22/24 00:35:00.0	14.9770	63.111	0.270
11/22/24 00:40:00.0	14.9736	62.940	0.266
11/22/24 00:45:00.0	14.9736	62.940	0.268
11/22/24 00:50:00.0	14.9766	62.940	0.272
11/22/24 00:55:00.0	14.9715	62.769	0.267
11/22/24 01:00:00.0	14.9747	62.769	0.270
11/22/24 01:05:00.0	14.9715	62.769	0.267
11/22/24 01:10:00.0	14.9701	62.769	0.267
11/22/24 01:15:00.0	14.9712	62.598	0.268
11/22/24 01:20:00.0	14.9727	62.598	0.268
11/22/24 01:25:00.0	14.9682	62.598	0.264
11/22/24 01:30:00.0	14.9666	62.598	0.264
11/22/24 01:35:00.0	14.9662	62.425	0.264
11/22/24 01:40:00.0	14.9615	62.425	0.261
11/22/24 01:45:00.0	14.9615	62.425	0.261
11/22/24 01:50:00.0	14.9585	62.425	0.261
11/22/24 01:55:00.0	14.9522	62.425	0.252
11/22/24 02:00:00.0	14.9522	62.425	0.254
11/22/24 02:05:00.0	14.9503	62.254	0.254
11/22/24 02:10:00.0	14.9443	62.254	0.252
11/22/24 02:15:00.0	14.9427	62.254	0.249
11/22/24 02:20:00.0	14.9380	62.254	0.247
11/22/24 02:25:00.0	14.9319	62.254	0.243
11/22/24 02:30:00.0	14.9319	62.254	0.242
11/22/24 02:35:00.0	14.9257	62.254	0.239
11/22/24 02:40:00.0	14.9257	62.254	0.240
11/22/24 02:45:00.0	14.9180	62.254	0.234
11/22/24 02:50:00.0	14.9150	62.254	0.233
11/22/24 02:55:00.0	14.9134	62.254	0.232
11/22/24 03:00:00.0	14.9064	61.912	0.226
11/22/24 03:05:00.0	14.9092	61.741	0.227
11/22/24 03:10:00.0	14.9071	61.569	0.226
11/22/24 03:15:00.0	14.9036	61.398	0.224
11/22/24 03:20:00.0	14.9002	61.227	0.221
11/22/24 03:25:00.0	14.8999	61.054	0.222
11/22/24 03:30:00.0	14.8917	60.883	0.218
11/22/24 03:35:00.0	14.8910	60.539	0.217
11/22/24 03:40:00.0	14.8920	60.368	0.215
11/22/24 03:45:00.0	14.9020	60.024	0.224
11/22/24 03:50:00.0	14.9094	59.851	0.229
11/22/24 03:55:00.0	14.9152	59.680	0.233
11/22/24 04:00:00.0	14.9137	59.680	0.234
11/22/24 04:05:00.0	14.9113	60.024	0.231
11/22/24 04:10:00.0	14.9090	60.368	0.230
11/22/24 04:15:00.0	14.9094	60.539	0.229
11/22/24 04:20:00.0	14.9071	60.883	0.230
11/22/24 04:25:00.0	14.9076	61.054	0.228
11/22/24 04:30:00.0	14.9064	61.227	0.228
11/22/24 04:35:00.0	14.9064	61.227	0.228
11/22/24 04:40:00.0	14.9052	61.398	0.228
11/22/24 04:45:00.0	14.9115	61.398	0.233
11/22/24 04:50:00.0	14.9036	61.398	0.224
11/22/24 04:55:00.0	14.9036	61.398	0.225
11/22/24 05:00:00.0	14.8976	61.398	0.222
11/22/24 05:05:00.0	14.8883	61.398	0.214
11/22/24 05:10:00.0	14.8801	61.227	0.209
11/22/24 05:15:00.0	14.8759	60.712	0.203
11/22/24 05:20:00.0	14.8701	60.195	0.202
11/22/24 05:25:00.0	14.8651	59.337	0.200
11/22/24 05:30:00.0	14.8651	58.647	0.197
11/22/24 05:35:00.0	14.8619	57.958	0.195
11/22/24 05:40:00.0	14.8572	57.268	0.190
11/22/24 05:45:00.0	14.8575	56.750	0.192
11/22/24 05:50:00.0	14.8594	56.230	0.192
11/22/24 05:55:00.0	14.8555	55.884	0.190
11/22/24 06:00:00.0	14.8609	55.537	0.194
11/22/24 06:05:00.0	14.8632	55.189	0.195
11/22/24 06:10:00.0	14.8669	54.842	0.199
11/22/24 06:15:00.0	14.8749	54.322	0.204
11/22/24 06:20:00.0	14.8787	53.973	0.206
11/22/24 06:25:00.0	14.8825	53.623	0.211
11/22/24 06:30:00.0	14.8820	53.449	0.210
11/22/24 06:35:00.0	14.8874	53.100	0.213
11/22/24 06:40:00.0	14.8900	52.925	0.213
11/22/24 06:45:00.0	14.8912	52.750	0.214
11/22/24 06:50:00.0	14.8942	52.750	0.215
11/22/24 06:55:00.0	14.8954	52.576	0.216
11/22/24 07:00:00.0	14.8954	52.576	0.217
11/22/24 07:05:00.0	14.8984	52.576	0.218
11/22/24 07:10:00.0	14.8973	52.750	0.219
11/22/24 07:15:00.0	14.8967	53.100	0.218
11/22/24 07:20:00.0	14.8925	53.274	0.215
11/22/24 07:25:00.0	14.8929	53.449	0.214
11/22/24 07:30:00.0	14.8917	53.623	0.212
11/22/24 07:35:00.0	14.8922	53.798	0.210
11/22/24 07:40:00.0	14.8875	53.798	0.205
11/22/24 07:45:00.0	14.8890	53.798	0.206
11/22/24 07:50:00.0	14.8841	53.623	0.203
11/22/24 07:55:00.0	14.8867	53.449	0.204
11/22/24 08:00:00.0	14.8832	53.274	0.203
11/22/24 08:05:00.0	14.8828	53.100	0.200
11/22/24 08:10:00.0	14.8870	52.925	0.203
11/22/24 08:15:00.0	14.8870	52.925	0.204
11/22/24 08:20:00.0	14.8854	52.925	0.204
11/22/24 08:25:00.0	14.8844	53.100	0.202
11/22/24 08:30:00.0	14.8846	53.274	0.205
11/22/24 08:35:00.0	14.8820	53.449	0.203
11/22/24 08:40:00.0	14.8851	53.449	0.204
11/22/24 08:45:00.0	14.8825	53.623	0.202
11/22/24 08:50:00.0	14.8829	53.798	0.203
11/22/24 08:55:00.0	14.8787	53.973	0.200
11/22/24 09:00:00.0	14.8764	54.322	0.201
11/22/24 09:05:00.0	14.8768	54.495	0.202
11/22/24 09:10:00.0	14.8793	54.842	0.203
11/22/24 09:15:00.0	14.8812	55.017	0.204
11/22/24 09:20:00.0	14.8820	55.364	0.203
11/22/24 09:25:00.0	14.8874	55.711	0.208
11/22/24 09:30:00.0	14.8883	56.057	0.208
11/22/24 09:35:00.0	14.8880	56.577	0.208
11/22/24 09:40:00.0	14.8830	57.096	0.204
11/22/24 09:45:00.0	14.8796	57.614	0.204
11/22/24 09:50:00.0	14.8772	57.958	0.203
11/22/24 09:55:00.0	14.8751	58.303	0.199
11/22/24 10:00:00.0	14.8788	58.647	0.203
11/22/24 10:05:00.0	14.8809	58.820	0.205
11/22/24 10:10:00.0	14.8801	59.164	0.203
11/22/24 10:15:00.0	14.8774	59.337	0.203
11/22/24 10:20:00.0	14.8720	59.680	0.199
11/22/24 10:25:00.0	14.8697	60.024	0.197
11/22/24 10:30:00.0	14.8685	60.195	0.196
11/22/24 10:35:00.0	14.8736	60.368	0.200
11/22/24 10:40:00.0	14.8725	60.539	0.199
11/22/24 10:45:00.0	14.8741	60.539	0.199
11/22/24 10:50:00.0	14.8713	60.712	0.199
11/22/24 10:55:00.0	14.8717	60.883	0.196
11/22/24 11:00:00.0	14.8674	61.054	0.195
11/22/24 11:05:00.0	14.8617	61.227	0.192
11/22/24 11:10:00.0	14.8559	61.398	0.189
11/22/24 11:15:00.0	14.8562	61.569	0.192
11/22/24 11:20:00.0	14.8582	61.741	0.193
11/22/24 11:25:00.0	14.8629	61.741	0.195
11/22/24 11:30:00.0	14.8585	61.912	0.194
11/22/24 11:35:00.0	14.8559	62.083	0.194
11/22/24 11:40:00.0	14.8520	62.425	0.192
11/22/24 11:45:00.0	14.8448	62.598	0.186
11/22/24 11:50:00.0	14.8392	62.940	0.184
11/22/24 11:55:00.0	14.8520	63.111	0.195
11/22/24 12:00:00.0	14.8627	63.111	0.201
11/22/24 12:05:00.0	14.8725	63.282	0.208
11/22/24 12:10:00.0	14.8729	63.455	0.210
11/22/24 12:15:00.0	14.8725	63.968	0.212
11/22/24 12:20:00.0	14.8690	64.481	0.210
11/22/24 12:25:00.0	14.8658	65.167	0.209
11/22/24 12:30:00.0	14.8669	65.680	0.210
11/22/24 12:35:00.0	14.8696	66.193	0.213
11/22/24 12:40:00.0	14.8703	66.537	0.215
11/22/24 12:45:00.0	14.8726	66.879	0.214
11/22/24 12:50:00.0	14.8733	67.221	0.216
11/22/24 12:55:00.0	14.8678	67.564	0.211
11/22/24 13:00:00.0	14.8687	67.906	0.214
11/22/24 13:05:00.0	14.8662	68.248	0.213
11/22/24 13:10:00.0	14.8623	68.592	0.211
11/22/24 13:15:00.0	14.8674	68.763	0.212
11/22/24 13:20:00.0	14.8696	69.107	0.216
11/22/24 13:25:00.0	14.8681	69.107	0.214
11/22/24 13:30:00.0	14.8703	69.449	0.216
11/22/24 13:35:00.0	14.8614	69.622	0.210
11/22/24 13:40:00.0	14.8540	69.793	0.206
11/22/24 13:45:00.0	14.8513	69.964	0.206
11/22/24 13:50:00.0	14.8487	70.137	0.204
11/22/24 13:55:00.0	14.8487	70.137	0.205
11/22/24 14:00:00.0	14.8548	70.137	0.210
11/22/24 14:05:00.0	14.8610	70.137	0.216
11/22/24 14:10:00.0	14.8656	70.137	0.219
11/22/24 14:15:00.0	14.8684	69.964	0.222
11/22/24 14:20:00.0	14.8714	69.964	0.224
11/22/24 14:25:00.0	14.8729	69.964	0.230
11/22/24 14:30:00.0	14.8791	69.964	0.233
11/22/24 14:35:00.0	14.8854	69.964	0.239
11/22/24 14:40:00.0	14.9007	69.964	0.250
11/22/24 14:45:00.0	14.9070	69.964	0.255
11/22/24 14:50:00.0	14.9131	69.964	0.256
11/22/24 14:55:00.0	14.9166	70.137	0.258
11/22/24 15:00:00.0	14.9203	70.480	0.260
11/22/24 15:05:00.0	14.9208	70.651	0.262
11/22/24 15:10:00.0	14.9210	70.824	0.262
11/22/24 15:15:00.0	14.9196	70.824	0.261
11/22/24 15:20:00.0	14.9215	70.995	0.263
11/22/24 15:25:00.0	14.9218	71.168	0.260
11/22/24 15:30:00.0	14.9187	71.168	0.257
