"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 22072298, SEN S/N: 22072298, LBL: Oros_Pressure)","Temp, °F (LGR S/N: 22072298, SEN S/N: 22072298, LBL: Oros_Temp)","Sensor Depth, meters (LGR S/N: )"
24593,12/05/24 02:05:00 AM,15.0348,62.254,0.300
24594,12/05/24 02:10:00 AM,15.0348,62.254,0.302
24595,12/05/24 02:15:00 AM,15.0339,62.083,0.299
24596,12/05/24 02:20:00 AM,15.0321,62.083,0.300
24597,12/05/24 02:25:00 AM,15.0321,62.083,0.298
24598,12/05/24 02:30:00 AM,15.0321,62.083,0.297
24599,12/05/24 02:35:00 AM,15.0321,62.083,0.298
24600,12/05/24 02:40:00 AM,15.0304,62.083,0.298
24601,12/05/24 02:45:00 AM,15.0321,62.083,0.299
24602,12/05/24 02:50:00 AM,15.0321,62.083,0.296
24603,12/05/24 02:55:00 AM,15.0321,62.083,0.298
24604,12/05/24 03:00:00 AM,15.0287,62.083,0.296
24605,12/05/24 03:05:00 AM,15.0295,61.912,0.297
24606,12/05/24 03:10:00 AM,15.0261,61.912,0.292
24607,12/05/24 03:15:00 AM,15.0243,61.912,0.291
24608,12/05/24 03:20:00 AM,15.0295,61.912,0.295
24609,12/05/24 03:25:00 AM,15.0243,61.912,0.292
24610,12/05/24 03:30:00 AM,15.0261,61.912,0.292
24611,12/05/24 03:35:00 AM,15.0243,61.912,0.293
24612,12/05/24 03:40:00 AM,15.0252,61.741,0.295
24613,12/05/24 03:45:00 AM,15.0234,61.741,0.291
24614,12/05/24 03:50:00 AM,15.0252,61.741,0.293
24615,12/05/24 03:55:00 AM,15.0234,61.741,0.292
24616,12/05/24 04:00:00 AM,15.0252,61.741,0.295
24617,12/05/24 04:05:00 AM,15.0304,61.741,0.298
24618,12/05/24 04:10:00 AM,15.0323,61.741,0.297
24619,12/05/24 04:15:00 AM,15.0358,61.741,0.303
24620,12/05/24 04:20:00 AM,15.0349,61.569,0.303
24621,12/05/24 04:25:00 AM,15.0384,61.569,0.305
24622,12/05/24 04:30:00 AM,15.0436,61.569,0.306
24623,12/05/24 04:35:00 AM,15.0453,61.569,0.311
24624,12/05/24 04:40:00 AM,15.0453,61.569,0.308
24625,12/05/24 04:45:00 AM,15.0506,61.569,0.312
24626,12/05/24 04:50:00 AM,15.0516,61.398,0.313
24627,12/05/24 04:55:00 AM,15.0516,61.398,0.311
24628,12/05/24 05:00:00 AM,15.0516,61.398,0.311
24629,12/05/24 05:05:00 AM,15.0533,61.398,0.314
24630,12/05/24 05:10:00 AM,15.0533,61.398,0.316
24631,12/05/24 05:15:00 AM,15.0516,61.398,0.314
24632,12/05/24 05:20:00 AM,15.0472,61.227,0.310
24633,12/05/24 05:25:00 AM,15.0472,61.227,0.310
24634,12/05/24 05:30:00 AM,15.0472,61.227,0.312
24635,12/05/24 05:35:00 AM,15.0490,61.227,0.313
24636,12/05/24 05:40:00 AM,15.0403,61.227,0.308
24637,12/05/24 05:45:00 AM,15.0429,61.054,0.310
24638,12/05/24 05:50:00 AM,15.0429,61.054,0.310
24639,12/05/24 05:55:00 AM,15.0394,61.054,0.306
24640,12/05/24 06:00:00 AM,15.0342,61.054,0.305
24641,12/05/24 06:05:00 AM,15.0359,61.054,0.303
24642,12/05/24 06:10:00 AM,15.0350,60.883,0.302
24643,12/05/24 06:15:00 AM,15.0368,60.883,0.304
24644,12/05/24 06:20:00 AM,15.0316,60.883,0.301
24645,12/05/24 06:25:00 AM,15.0316,60.883,0.297
24646,12/05/24 06:30:00 AM,15.0316,60.883,0.297
24647,12/05/24 06:35:00 AM,15.0290,60.712,0.295
24648,12/05/24 06:40:00 AM,15.0290,60.712,0.295
24649,12/05/24 06:45:00 AM,15.0342,60.712,0.296
24650,12/05/24 06:50:00 AM,15.0324,60.712,0.295
24651,12/05/24 06:55:00 AM,15.0342,60.712,0.295
24652,12/05/24 07:00:00 AM,15.0335,60.539,0.295
24653,12/05/24 07:05:00 AM,15.0298,60.539,0.295
24654,12/05/24 07:10:00 AM,15.0316,60.539,0.295
24655,12/05/24 07:15:00 AM,15.0274,60.368,0.291
24656,12/05/24 07:20:00 AM,15.0256,60.368,0.289
24657,12/05/24 07:25:00 AM,15.0274,60.368,0.290
24658,12/05/24 07:30:00 AM,15.0291,60.368,0.291
24659,12/05/24 07:35:00 AM,15.0247,60.195,0.288
24660,12/05/24 07:40:00 AM,15.0265,60.195,0.289
24661,12/05/24 07:45:00 AM,15.0247,60.195,0.286
24662,12/05/24 07:50:00 AM,15.0265,60.195,0.287
24663,12/05/24 07:55:00 AM,15.0221,60.024,0.286
24664,12/05/24 08:00:00 AM,15.0169,60.024,0.282
24665,12/05/24 08:05:00 AM,15.0187,60.024,0.282
24666,12/05/24 08:10:00 AM,15.0195,59.851,0.284
24667,12/05/24 08:15:00 AM,15.0160,59.851,0.282
24668,12/05/24 08:20:00 AM,15.0143,59.851,0.281
24669,12/05/24 08:25:00 AM,15.0108,59.851,0.279
24670,12/05/24 08:30:00 AM,15.0117,59.680,0.277
24671,12/05/24 08:35:00 AM,15.0100,59.680,0.277
24672,12/05/24 08:40:00 AM,15.0082,59.680,0.276
24673,12/05/24 08:45:00 AM,15.0073,59.508,0.275
24674,12/05/24 08:50:00 AM,15.0073,59.508,0.276
24675,12/05/24 08:55:00 AM,15.0039,59.508,0.273
24676,12/05/24 09:00:00 AM,15.0021,59.508,0.273
24677,12/05/24 09:05:00 AM,15.0030,59.337,0.273
24678,12/05/24 09:10:00 AM,14.9978,59.337,0.270
24679,12/05/24 09:15:00 AM,14.9960,59.337,0.269
24680,12/05/24 09:20:00 AM,14.9943,59.337,0.266
24681,12/05/24 09:25:00 AM,14.9934,59.164,0.264
24682,12/05/24 09:30:00 AM,14.9917,59.164,0.263
24683,12/05/24 09:35:00 AM,14.9882,59.164,0.262
24684,12/05/24 09:40:00 AM,14.9882,59.164,0.263
24685,12/05/24 09:45:00 AM,14.9865,59.164,0.260
24686,12/05/24 09:50:00 AM,14.9830,59.164,0.255
24687,12/05/24 09:55:00 AM,14.9804,58.993,0.254
24688,12/05/24 10:00:00 AM,14.9769,58.993,0.252
24689,12/05/24 10:05:00 AM,14.9751,58.993,0.251
24690,12/05/24 10:10:00 AM,14.9734,58.993,0.251
24691,12/05/24 10:15:00 AM,14.9717,58.993,0.248
24692,12/05/24 10:20:00 AM,14.9717,58.993,0.248
24693,12/05/24 10:25:00 AM,14.9664,58.993,0.246
24694,12/05/24 10:30:00 AM,14.9699,58.993,0.247
24695,12/05/24 10:35:00 AM,14.9699,58.993,0.246
24696,12/05/24 10:40:00 AM,14.9664,58.993,0.243
24697,12/05/24 10:45:00 AM,14.9682,58.993,0.244
24698,12/05/24 10:50:00 AM,14.9699,58.993,0.245
24699,12/05/24 10:55:00 AM,14.9664,58.993,0.240
24700,12/05/24 11:00:00 AM,14.9717,58.993,0.242
24701,12/05/24 11:05:00 AM,14.9717,58.993,0.242
24702,12/05/24 11:10:00 AM,14.9717,58.993,0.244
24703,12/05/24 11:15:00 AM,14.9734,58.993,0.243
24704,12/05/24 11:20:00 AM,14.9699,58.993,0.240
24705,12/05/24 11:25:00 AM,14.9699,58.993,0.240
24706,12/05/24 11:30:00 AM,14.9717,58.993,0.244
24707,12/05/24 11:35:00 AM,14.9751,58.993,0.245
24708,12/05/24 11:40:00 AM,14.9769,58.993,0.246
24709,12/05/24 11:45:00 AM,14.9795,59.164,0.250
24710,12/05/24 11:50:00 AM,14.9795,59.164,0.250
24711,12/05/24 11:55:00 AM,14.9847,59.164,0.252
24712,12/05/24 12:00:00 PM,14.9795,59.164,0.252
24713,12/05/24 12:05:00 PM,14.9778,59.164,0.253
24714,12/05/24 12:10:00 PM,14.9804,59.337,0.257
24715,12/05/24 12:15:00 PM,14.9804,59.337,0.259
24716,12/05/24 12:20:00 PM,14.9769,59.337,0.258
24717,12/05/24 12:25:00 PM,14.9751,59.337,0.258
24718,12/05/24 12:30:00 PM,14.9751,59.337,0.259
24719,12/05/24 12:35:00 PM,14.9760,59.508,0.260
24720,12/05/24 12:40:00 PM,14.9708,59.508,0.257
24721,12/05/24 12:45:00 PM,14.9672,59.508,0.259
24722,12/05/24 12:50:00 PM,14.9680,59.680,0.257
24723,12/05/24 12:55:00 PM,14.9646,59.680,0.259
24724,12/05/24 01:00:00 PM,14.9628,59.680,0.260
24725,12/05/24 01:05:00 PM,14.9654,59.851,0.262
24726,12/05/24 01:10:00 PM,14.9637,59.851,0.261
24727,12/05/24 01:15:00 PM,14.9602,59.851,0.258
24728,12/05/24 01:20:00 PM,14.9585,59.851,0.258
24729,12/05/24 01:25:00 PM,14.9593,60.024,0.259
24730,12/05/24 01:30:00 PM,14.9593,60.024,0.259
24731,12/05/24 01:35:00 PM,14.9646,60.024,0.263
24732,12/05/24 01:40:00 PM,14.9637,60.195,0.263
24733,12/05/24 01:45:00 PM,14.9654,60.195,0.263
24734,12/05/24 01:50:00 PM,14.9654,60.195,0.263
24735,12/05/24 01:55:00 PM,14.9672,60.195,0.264
24736,12/05/24 02:00:00 PM,14.9696,60.368,0.267
24737,12/05/24 02:05:00 PM,14.9750,60.368,0.271
24738,12/05/24 02:10:00 PM,14.9767,60.368,0.270
24739,12/05/24 02:15:00 PM,14.9785,60.368,0.276
24740,12/05/24 02:20:00 PM,14.9827,60.539,0.280
24741,12/05/24 02:25:00 PM,14.9792,60.539,0.278
24742,12/05/24 02:30:00 PM,14.9827,60.539,0.281
24743,12/05/24 02:35:00 PM,14.9827,60.539,0.282
24744,12/05/24 02:40:00 PM,14.9792,60.539,0.277
24745,12/05/24 02:45:00 PM,14.9846,60.539,0.280
24746,12/05/24 02:50:00 PM,14.9836,60.712,0.280
24747,12/05/24 02:55:00 PM,14.9836,60.712,0.280
24748,12/05/24 03:00:00 PM,14.9801,60.712,0.280
24749,12/05/24 03:05:00 PM,14.9836,60.712,0.282
24750,12/05/24 03:10:00 PM,14.9783,60.712,0.279
24751,12/05/24 03:15:00 PM,14.9783,60.712,0.280
24752,12/05/24 03:20:00 PM,14.9775,60.883,0.278
24753,12/05/24 03:25:00 PM,14.9792,60.883,0.280
24754,12/05/24 03:30:00 PM,14.9775,60.883,0.277
24755,12/05/24 03:35:00 PM,14.9757,60.883,0.279
24756,12/05/24 03:40:00 PM,14.9757,60.883,0.278
24757,12/05/24 03:45:00 PM,14.9740,60.883,0.278
24758,12/05/24 03:50:00 PM,14.9722,60.883,0.277
24759,12/05/24 03:55:00 PM,14.9705,60.883,0.276
24760,12/05/24 04:00:00 PM,14.9688,60.883,0.279
24761,12/05/24 04:05:00 PM,14.9670,60.883,0.276
24762,12/05/24 04:10:00 PM,14.9670,60.883,0.277
24763,12/05/24 04:15:00 PM,14.9712,61.054,0.280
24764,12/05/24 04:20:00 PM,14.9677,61.054,0.277
24765,12/05/24 04:25:00 PM,14.9677,61.054,0.279
24766,12/05/24 04:30:00 PM,14.9660,61.054,0.277
24767,12/05/24 04:35:00 PM,14.9695,61.054,0.280
24768,12/05/24 04:40:00 PM,14.9660,61.054,0.276
24769,12/05/24 04:45:00 PM,14.9695,61.054,0.281
24770,12/05/24 04:50:00 PM,14.9695,61.054,0.280
24771,12/05/24 04:55:00 PM,14.9677,61.054,0.279
24772,12/05/24 05:00:00 PM,14.9660,61.054,0.277
24773,12/05/24 05:05:00 PM,14.9660,61.054,0.279
24774,12/05/24 05:10:00 PM,14.9660,61.054,0.278
24775,12/05/24 05:15:00 PM,14.9625,61.054,0.276
24776,12/05/24 05:20:00 PM,14.9660,61.054,0.278
24777,12/05/24 05:25:00 PM,14.9695,61.054,0.280
24778,12/05/24 05:30:00 PM,14.9599,60.883,0.273
24779,12/05/24 05:35:00 PM,14.9635,60.883,0.273
24780,12/05/24 05:40:00 PM,14.9599,60.883,0.272
24781,12/05/24 05:45:00 PM,14.9582,60.883,0.272
24782,12/05/24 05:50:00 PM,14.9564,60.883,0.269
24783,12/05/24 05:55:00 PM,14.9512,60.883,0.266
24784,12/05/24 06:00:00 PM,14.9512,60.883,0.266
24785,12/05/24 06:05:00 PM,14.9495,60.883,0.262
24786,12/05/24 06:10:00 PM,14.9495,60.883,0.263
24787,12/05/24 06:15:00 PM,14.9487,60.712,0.264
24788,12/05/24 06:20:00 PM,14.9487,60.712,0.265
24789,12/05/24 06:25:00 PM,14.9487,60.712,0.265
24790,12/05/24 06:30:00 PM,14.9470,60.712,0.261
24791,12/05/24 06:35:00 PM,14.9470,60.712,0.261
24792,12/05/24 06:40:00 PM,14.9522,60.712,0.266
24793,12/05/24 06:45:00 PM,14.9575,60.712,0.269
24794,12/05/24 06:50:00 PM,14.9635,60.539,0.272
24795,12/05/24 06:55:00 PM,14.9670,60.539,0.272
24796,12/05/24 07:00:00 PM,14.9705,60.539,0.274
24797,12/05/24 07:05:00 PM,14.9740,60.539,0.278
24798,12/05/24 07:10:00 PM,14.9846,60.539,0.285
24799,12/05/24 07:15:00 PM,14.9915,60.539,0.290
24800,12/05/24 07:20:00 PM,14.9933,60.539,0.289
24801,12/05/24 07:25:00 PM,15.0020,60.539,0.295
24802,12/05/24 07:30:00 PM,15.0063,60.368,0.298
24803,12/05/24 07:35:00 PM,15.0133,60.368,0.301
24804,12/05/24 07:40:00 PM,15.0168,60.368,0.304
24805,12/05/24 07:45:00 PM,15.0203,60.368,0.306
24806,12/05/24 07:50:00 PM,15.0256,60.368,0.310
24807,12/05/24 07:55:00 PM,15.0291,60.368,0.312
24808,12/05/24 08:00:00 PM,15.0326,60.368,0.312
24809,12/05/24 08:05:00 PM,15.0343,60.368,0.316
24810,12/05/24 08:10:00 PM,15.0378,60.368,0.319
24811,12/05/24 08:15:00 PM,15.0378,60.368,0.318
24812,12/05/24 08:20:00 PM,15.0413,60.368,0.321
24813,12/05/24 08:25:00 PM,15.0395,60.368,0.320
24814,12/05/24 08:30:00 PM,15.0395,60.368,0.318
24815,12/05/24 08:35:00 PM,15.0361,60.368,0.320
24816,12/05/24 08:40:00 PM,15.0395,60.368,0.321
24817,12/05/24 08:45:00 PM,15.0361,60.368,0.317
24818,12/05/24 08:50:00 PM,15.0378,60.368,0.319
24819,12/05/24 08:55:00 PM,15.0378,60.368,0.319
24820,12/05/24 09:00:00 PM,15.0308,60.368,0.314
24821,12/05/24 09:05:00 PM,15.0335,60.539,0.313
24822,12/05/24 09:10:00 PM,15.0316,60.539,0.315
24823,12/05/24 09:15:00 PM,15.0281,60.539,0.312
24824,12/05/24 09:20:00 PM,15.0298,60.539,0.312
24825,12/05/24 09:25:00 PM,15.0229,60.539,0.306
24826,12/05/24 09:30:00 PM,15.0211,60.539,0.304
24827,12/05/24 09:35:00 PM,15.0194,60.539,0.302
24828,12/05/24 09:40:00 PM,15.0159,60.539,0.303
24829,12/05/24 09:45:00 PM,15.0168,60.712,0.302
24830,12/05/24 09:50:00 PM,15.0168,60.712,0.303
24831,12/05/24 09:55:00 PM,15.0150,60.712,0.301
24832,12/05/24 10:00:00 PM,15.0150,60.712,0.301
24833,12/05/24 10:05:00 PM,15.0168,60.712,0.301
24834,12/05/24 10:10:00 PM,15.0168,60.712,0.301
24835,12/05/24 10:15:00 PM,15.0194,60.883,0.304
24836,12/05/24 10:20:00 PM,15.0211,60.883,0.303
24837,12/05/24 10:25:00 PM,15.0211,60.883,0.304
24838,12/05/24 10:30:00 PM,15.0229,60.883,0.305
24839,12/05/24 10:35:00 PM,15.0263,60.883,0.307
24840,12/05/24 10:40:00 PM,15.0281,60.883,0.309
24841,12/05/24 10:45:00 PM,15.0290,61.054,0.310
24842,12/05/24 10:50:00 PM,15.0290,61.054,0.312
24843,12/05/24 10:55:00 PM,15.0307,61.054,0.314
24844,12/05/24 11:00:00 PM,15.0290,61.054,0.311
24845,12/05/24 11:05:00 PM,15.0290,61.054,0.311
24846,12/05/24 11:10:00 PM,15.0359,61.054,0.317
24847,12/05/24 11:15:00 PM,15.0342,61.054,0.313
24848,12/05/24 11:20:00 PM,15.0359,61.054,0.314
24849,12/05/24 11:25:00 PM,15.0332,61.227,0.312
24850,12/05/24 11:30:00 PM,15.0368,61.227,0.315
24851,12/05/24 11:35:00 PM,15.0332,61.227,0.311
24852,12/05/24 11:40:00 PM,15.0350,61.227,0.314
24853,12/05/24 11:45:00 PM,15.0314,61.227,0.311
24854,12/05/24 11:50:00 PM,15.0279,61.227,0.308
24855,12/05/24 11:55:00 PM,15.0279,61.227,0.310
24856,12/06/24 12:00:00 AM,15.0227,61.227,0.306
24857,12/06/24 12:05:00 AM,15.0245,61.227,0.306
24858,12/06/24 12:10:00 AM,15.0236,61.398,0.308
24859,12/06/24 12:15:00 AM,15.0201,61.398,0.304
24860,12/06/24 12:20:00 AM,15.0201,61.398,0.305
24861,12/06/24 12:25:00 AM,15.0149,61.398,0.302
24862,12/06/24 12:30:00 AM,15.0131,61.398,0.299
24863,12/06/24 12:35:00 AM,15.0097,61.398,0.297
24864,12/06/24 12:40:00 AM,15.0079,61.398,0.296
24865,12/06/24 12:45:00 AM,15.0079,61.398,0.296
24866,12/06/24 12:50:00 AM,15.0062,61.398,0.296
24867,12/06/24 12:55:00 AM,15.0044,61.398,0.295
24868,12/06/24 01:00:00 AM,15.0027,61.398,0.292
24869,12/06/24 01:05:00 AM,15.0044,61.398,0.294
24870,12/06/24 01:10:00 AM,15.0044,61.398,0.295
24871,12/06/24 01:15:00 AM,15.0027,61.398,0.295
24872,12/06/24 01:20:00 AM,15.0027,61.398,0.294
24873,12/06/24 01:25:00 AM,15.0044,61.398,0.297
24874,12/06/24 01:30:00 AM,15.0027,61.398,0.294
24875,12/06/24 01:35:00 AM,15.0062,61.398,0.295
24876,12/06/24 01:40:00 AM,15.0062,61.398,0.297
24877,12/06/24 01:45:00 AM,15.0044,61.398,0.296
24878,12/06/24 01:50:00 AM,15.0044,61.398,0.297
24879,12/06/24 01:55:00 AM,15.0062,61.398,0.298
24880,12/06/24 02:00:00 AM,15.0044,61.398,0.296
24881,12/06/24 02:05:00 AM,15.0027,61.398,0.295
24882,12/06/24 02:10:00 AM,15.0062,61.398,0.298
24883,12/06/24 02:15:00 AM,15.0044,61.398,0.296
24884,12/06/24 02:20:00 AM,15.0044,61.398,0.298
24885,12/06/24 02:25:00 AM,15.0044,61.398,0.297
24886,12/06/24 02:30:00 AM,15.0062,61.398,0.299
24887,12/06/24 02:35:00 AM,15.0097,61.398,0.299
24888,12/06/24 02:40:00 AM,15.0079,61.398,0.298
24889,12/06/24 02:45:00 AM,15.0062,61.398,0.299
24890,12/06/24 02:50:00 AM,15.0079,61.398,0.299
24891,12/06/24 02:55:00 AM,15.0062,61.398,0.299
24892,12/06/24 03:00:00 AM,15.0071,61.227,0.300
24893,12/06/24 03:05:00 AM,15.0071,61.227,0.300
24894,12/06/24 03:10:00 AM,15.0071,61.227,0.301
24895,12/06/24 03:15:00 AM,15.0036,61.227,0.300
24896,12/06/24 03:20:00 AM,15.0071,61.227,0.302
24897,12/06/24 03:25:00 AM,15.0071,61.227,0.301
24898,12/06/24 03:30:00 AM,15.0071,61.227,0.302
24899,12/06/24 03:35:00 AM,15.0071,61.227,0.302
24900,12/06/24 03:40:00 AM,15.0053,61.227,0.300
24901,12/06/24 03:45:00 AM,15.0053,61.227,0.300
24902,12/06/24 03:50:00 AM,15.0044,61.054,0.300
24903,12/06/24 03:55:00 AM,15.0027,61.054,0.297
24904,12/06/24 04:00:00 AM,15.0062,61.054,0.300
24905,12/06/24 04:05:00 AM,15.0079,61.054,0.300
24906,12/06/24 04:10:00 AM,15.0062,61.054,0.302
24907,12/06/24 04:15:00 AM,15.0079,61.054,0.303
24908,12/06/24 04:20:00 AM,15.0079,61.054,0.301
24909,12/06/24 04:25:00 AM,15.0071,60.883,0.302
24910,12/06/24 04:30:00 AM,15.0053,60.883,0.300
24911,12/06/24 04:35:00 AM,15.0071,60.883,0.302
24912,12/06/24 04:40:00 AM,15.0089,60.883,0.304
24913,12/06/24 04:45:00 AM,15.0107,60.883,0.306
24914,12/06/24 04:50:00 AM,15.0071,60.883,0.302
24915,12/06/24 04:55:00 AM,15.0081,60.712,0.304
24916,12/06/24 05:00:00 AM,15.0098,60.712,0.305
24917,12/06/24 05:05:00 AM,15.0116,60.712,0.305
24918,12/06/24 05:10:00 AM,15.0098,60.712,0.305
24919,12/06/24 05:15:00 AM,15.0081,60.712,0.303
24920,12/06/24 05:20:00 AM,15.0098,60.712,0.302
24921,12/06/24 05:25:00 AM,15.0089,60.539,0.304
24922,12/06/24 05:30:00 AM,15.0055,60.539,0.301
24923,12/06/24 05:35:00 AM,15.0072,60.539,0.301
24924,12/06/24 05:40:00 AM,15.0072,60.539,0.303
24925,12/06/24 05:45:00 AM,15.0081,60.368,0.305
24926,12/06/24 05:50:00 AM,15.0046,60.368,0.302
24927,12/06/24 05:55:00 AM,15.0063,60.368,0.303
24928,12/06/24 06:00:00 AM,15.0046,60.368,0.300
24929,12/06/24 06:05:00 AM,15.0081,60.368,0.303
24930,12/06/24 06:10:00 AM,15.0055,60.195,0.301
24931,12/06/24 06:15:00 AM,15.0037,60.195,0.302
24932,12/06/24 06:20:00 AM,15.0037,60.195,0.302
24933,12/06/24 06:25:00 AM,15.0037,60.195,0.302
24934,12/06/24 06:30:00 AM,15.0037,60.195,0.303
24935,12/06/24 06:35:00 AM,15.0047,60.024,0.303
24936,12/06/24 06:40:00 AM,15.0030,60.024,0.301
24937,12/06/24 06:45:00 AM,15.0030,60.024,0.301
24938,12/06/24 06:50:00 AM,15.0065,60.024,0.302
24939,12/06/24 06:55:00 AM,15.0073,59.851,0.303
24940,12/06/24 07:00:00 AM,15.0073,59.851,0.302
24941,12/06/24 07:05:00 AM,15.0039,59.851,0.300
24942,12/06/24 07:10:00 AM,15.0056,59.851,0.301
24943,12/06/24 07:15:00 AM,15.0065,59.680,0.301
24944,12/06/24 07:20:00 AM,15.0065,59.680,0.301
24945,12/06/24 07:25:00 AM,15.0082,59.680,0.303
24946,12/06/24 07:30:00 AM,15.0100,59.680,0.303
24947,12/06/24 07:35:00 AM,15.0073,59.508,0.300
24948,12/06/24 07:40:00 AM,15.0108,59.508,0.303
24949,12/06/24 07:45:00 AM,15.0073,59.508,0.298
24950,12/06/24 07:50:00 AM,15.0117,59.337,0.301
24951,12/06/24 07:55:00 AM,15.0082,59.337,0.297
24952,12/06/24 08:00:00 AM,15.0100,59.337,0.299
24953,12/06/24 08:05:00 AM,15.0117,59.337,0.300
24954,12/06/24 08:10:00 AM,15.0110,59.164,0.299
24955,12/06/24 08:15:00 AM,15.0127,59.164,0.300
24956,12/06/24 08:20:00 AM,15.0110,59.164,0.297
24957,12/06/24 08:25:00 AM,15.0118,58.993,0.300
24958,12/06/24 08:30:00 AM,15.0118,58.993,0.300
24959,12/06/24 08:35:00 AM,15.0136,58.993,0.300
24960,12/06/24 08:40:00 AM,15.0136,58.993,0.301
24961,12/06/24 08:45:00 AM,15.0110,58.820,0.297
24962,12/06/24 08:50:00 AM,15.0092,58.820,0.298
24963,12/06/24 08:55:00 AM,15.0075,58.820,0.295
24964,12/06/24 09:00:00 AM,15.0057,58.820,0.295
24965,12/06/24 09:05:00 AM,15.0014,58.647,0.292
24966,12/06/24 09:10:00 AM,15.0014,58.647,0.291
24967,12/06/24 09:15:00 AM,14.9979,58.647,0.289
24968,12/06/24 09:20:00 AM,14.9918,58.476,0.286
24969,12/06/24 09:25:00 AM,14.9918,58.476,0.283
24970,12/06/24 09:30:00 AM,14.9866,58.476,0.281
24971,12/06/24 09:35:00 AM,14.9847,58.476,0.279
24972,12/06/24 09:40:00 AM,14.9812,58.476,0.277
24973,12/06/24 09:45:00 AM,14.9786,58.303,0.273
24974,12/06/24 09:50:00 AM,14.9751,58.303,0.271
24975,12/06/24 09:55:00 AM,14.9734,58.303,0.270
24976,12/06/24 10:00:00 AM,14.9682,58.303,0.265
24977,12/06/24 10:05:00 AM,14.9664,58.303,0.263
24978,12/06/24 10:10:00 AM,14.9664,58.303,0.263
24979,12/06/24 10:15:00 AM,14.9647,58.303,0.261
24980,12/06/24 10:20:00 AM,14.9595,58.303,0.258
24981,12/06/24 10:25:00 AM,14.9560,58.303,0.255
24982,12/06/24 10:30:00 AM,14.9560,58.303,0.255
24983,12/06/24 10:35:00 AM,14.9525,58.303,0.251
24984,12/06/24 10:40:00 AM,14.9543,58.303,0.252
24985,12/06/24 10:45:00 AM,14.9525,58.303,0.249
24986,12/06/24 10:50:00 AM,14.9525,58.303,0.251
24987,12/06/24 10:55:00 AM,14.9525,58.303,0.251
24988,12/06/24 11:00:00 AM,14.9508,58.303,0.248
24989,12/06/24 11:05:00 AM,14.9543,58.303,0.252
24990,12/06/24 11:10:00 AM,14.9560,58.303,0.253
24991,12/06/24 11:15:00 AM,14.9569,58.476,0.254
24992,12/06/24 11:20:00 AM,14.9604,58.476,0.256
24993,12/06/24 11:25:00 AM,14.9604,58.476,0.256
24994,12/06/24 11:30:00 AM,14.9638,58.476,0.259
24995,12/06/24 11:35:00 AM,14.9656,58.476,0.260
24996,12/06/24 11:40:00 AM,14.9682,58.647,0.263
24997,12/06/24 11:45:00 AM,14.9717,58.647,0.264
24998,12/06/24 11:50:00 AM,14.9734,58.647,0.267
24999,12/06/24 11:55:00 AM,14.9734,58.647,0.269
25000,12/06/24 12:00:00 PM,14.9795,58.820,0.275
25001,12/06/24 12:05:00 PM,14.9760,58.820,0.273
25002,12/06/24 12:10:00 PM,14.9743,58.820,0.272
25003,12/06/24 12:15:00 PM,14.9778,58.820,0.275
25004,12/06/24 12:20:00 PM,14.9769,58.993,0.276
25005,12/06/24 12:25:00 PM,14.9751,58.993,0.273
25006,12/06/24 12:30:00 PM,14.9769,58.993,0.274
25007,12/06/24 12:35:00 PM,14.9760,59.164,0.274
25008,12/06/24 12:40:00 PM,14.9760,59.164,0.276
25009,12/06/24 12:45:00 PM,14.9743,59.164,0.275
25010,12/06/24 12:50:00 PM,14.9751,59.337,0.276
25011,12/06/24 12:55:00 PM,14.9717,59.337,0.272
25012,12/06/24 01:00:00 PM,14.9672,59.508,0.271
25013,12/06/24 01:05:00 PM,14.9689,59.508,0.272
25014,12/06/24 01:10:00 PM,14.9654,59.508,0.271
25015,12/06/24 01:15:00 PM,14.9663,59.680,0.272
25016,12/06/24 01:20:00 PM,14.9680,59.680,0.274
25017,12/06/24 01:25:00 PM,14.9680,59.680,0.275
25018,12/06/24 01:30:00 PM,14.9707,59.851,0.277
25019,12/06/24 01:35:00 PM,14.9637,59.851,0.273
25020,12/06/24 01:40:00 PM,14.9637,59.851,0.273
25021,12/06/24 01:45:00 PM,14.9628,60.024,0.273
25022,12/06/24 01:50:00 PM,14.9646,60.024,0.275
25023,12/06/24 01:55:00 PM,14.9646,60.024,0.276
25024,12/06/24 02:00:00 PM,14.9637,60.195,0.276
25025,12/06/24 02:05:00 PM,14.9619,60.195,0.274
25026,12/06/24 02:10:00 PM,14.9619,60.195,0.276
25027,12/06/24 02:15:00 PM,14.9602,60.195,0.271
25028,12/06/24 02:20:00 PM,14.9609,60.368,0.277
25029,12/06/24 02:25:00 PM,14.9575,60.368,0.276
25030,12/06/24 02:30:00 PM,14.9609,60.368,0.277
25031,12/06/24 02:35:00 PM,14.9592,60.368,0.277
25032,12/06/24 02:40:00 PM,14.9601,60.539,0.278
25033,12/06/24 02:45:00 PM,14.9583,60.539,0.276
25034,12/06/24 02:50:00 PM,14.9566,60.539,0.275
25035,12/06/24 02:55:00 PM,14.9531,60.539,0.273
25036,12/06/24 03:00:00 PM,14.9592,60.712,0.277
25037,12/06/24 03:05:00 PM,14.9540,60.712,0.270
25038,12/06/24 03:10:00 PM,14.9522,60.712,0.269
25039,12/06/24 03:15:00 PM,14.9505,60.712,0.267
