"Date Time, GMT-07:00"	"Abs Pres, psi (LGR S/N: 22072298_duplicate, SEN S/N: 22072298, LBL: Frogspot_Pressure)"	"Temp, °F (LGR S/N: 22072298_duplicate, SEN S/N: 22072298, LBL: Frogspot_Temp)"	"Sensor Depth, meters (LGR S/N: null)"
11/27/24 15:15:00.0	14.8587	66.879	0.220
11/27/24 15:20:00.0	14.8510	67.050	0.215
11/27/24 15:25:00.0	14.8658	67.050	0.226
11/27/24 15:30:00.0	14.8543	67.050	0.216
11/27/24 15:35:00.0	14.8614	67.221	0.222
11/27/24 15:40:00.0	14.8648	67.221	0.225
11/27/24 15:45:00.0	14.8648	67.221	0.225
11/27/24 15:50:00.0	14.8569	67.392	0.218
11/27/24 15:55:00.0	14.8603	67.392	0.223
11/27/24 16:00:00.0	14.8685	67.392	0.229
11/27/24 16:05:00.0	14.8603	67.392	0.223
11/27/24 16:10:00.0	14.8707	67.564	0.231
11/27/24 16:15:00.0	14.8691	67.564	0.229
11/27/24 16:20:00.0	14.8642	67.564	0.226
11/27/24 16:25:00.0	14.8745	67.735	0.233
11/27/24 16:30:00.0	14.8745	67.735	0.231
11/27/24 16:35:00.0	14.8845	67.735	0.241
11/27/24 16:40:00.0	14.8745	67.735	0.230
11/27/24 16:45:00.0	14.8894	67.735	0.242
11/27/24 16:50:00.0	14.8845	67.735	0.239
11/27/24 16:55:00.0	14.8812	67.735	0.237
11/27/24 17:00:00.0	14.8762	67.735	0.233
11/27/24 17:05:00.0	14.8910	67.735	0.244
11/27/24 17:10:00.0	14.8926	67.735	0.244
11/27/24 17:15:00.0	14.8796	67.735	0.235
11/27/24 17:20:00.0	14.8861	67.735	0.241
11/27/24 17:25:00.0	14.8845	67.735	0.240
11/27/24 17:30:00.0	14.8960	67.735	0.248
11/27/24 17:35:00.0	14.8944	67.735	0.247
11/27/24 17:40:00.0	14.8960	67.735	0.250
11/27/24 17:45:00.0	14.8977	67.735	0.247
11/27/24 17:50:00.0	14.9009	67.735	0.248
11/27/24 17:55:00.0	14.8910	67.735	0.242
11/27/24 18:00:00.0	14.8993	67.735	0.248
11/27/24 18:05:00.0	14.8944	67.735	0.245
11/27/24 18:10:00.0	14.8993	67.735	0.249
11/27/24 18:15:00.0	14.8993	67.735	0.247
11/27/24 18:20:00.0	14.8944	67.735	0.244
11/27/24 18:25:00.0	14.8971	67.564	0.245
11/27/24 18:30:00.0	14.9005	67.564	0.248
11/27/24 18:35:00.0	14.9070	67.564	0.253
11/27/24 18:40:00.0	14.8987	67.564	0.248
11/27/24 18:45:00.0	14.8971	67.564	0.246
11/27/24 18:50:00.0	14.9005	67.564	0.249
11/27/24 18:55:00.0	14.9020	67.564	0.247
11/27/24 19:00:00.0	14.8955	67.564	0.244
11/27/24 19:05:00.0	14.8987	67.564	0.247
11/27/24 19:10:00.0	14.8904	67.564	0.239
11/27/24 19:15:00.0	14.8971	67.564	0.242
11/27/24 19:20:00.0	14.8987	67.564	0.244
11/27/24 19:25:00.0	14.8910	67.735	0.239
11/27/24 19:30:00.0	14.8977	67.735	0.243
11/27/24 19:35:00.0	14.9009	67.735	0.245
11/27/24 19:40:00.0	14.8960	67.735	0.243
11/27/24 19:45:00.0	14.8960	67.735	0.241
11/27/24 19:50:00.0	14.9058	67.735	0.249
11/27/24 19:55:00.0	14.9009	67.735	0.245
11/27/24 20:00:00.0	14.9042	67.735	0.247
11/27/24 20:05:00.0	14.9141	67.735	0.252
11/27/24 20:10:00.0	14.9224	67.735	0.260
11/27/24 20:15:00.0	14.9064	67.906	0.247
11/27/24 20:20:00.0	14.9131	67.906	0.251
11/27/24 20:25:00.0	14.9147	67.906	0.253
11/27/24 20:30:00.0	14.9180	67.906	0.254
11/27/24 20:35:00.0	14.9196	67.906	0.256
11/27/24 20:40:00.0	14.9180	67.906	0.254
11/27/24 20:45:00.0	14.9163	67.906	0.252
11/27/24 20:50:00.0	14.9229	67.906	0.256
11/27/24 20:55:00.0	14.9212	67.906	0.256
11/27/24 21:00:00.0	14.9180	67.906	0.255
11/27/24 21:05:00.0	14.9064	67.906	0.245
11/27/24 21:10:00.0	14.9147	67.906	0.251
11/27/24 21:15:00.0	14.9196	67.906	0.253
11/27/24 21:20:00.0	14.9163	67.906	0.248
11/27/24 21:25:00.0	14.9212	67.906	0.254
11/27/24 21:30:00.0	14.9163	67.906	0.250
11/27/24 21:35:00.0	14.9196	67.906	0.250
11/27/24 21:40:00.0	14.9208	67.735	0.255
11/27/24 21:45:00.0	14.9076	67.735	0.246
11/27/24 21:50:00.0	14.9092	67.735	0.243
11/27/24 21:55:00.0	14.9141	67.735	0.245
11/27/24 22:00:00.0	14.9158	67.735	0.249
11/27/24 22:05:00.0	14.9208	67.735	0.250
11/27/24 22:10:00.0	14.9257	67.735	0.252
11/27/24 22:15:00.0	14.9125	67.735	0.242
11/27/24 22:20:00.0	14.9290	67.735	0.254
11/27/24 22:25:00.0	14.9208	67.735	0.248
11/27/24 22:30:00.0	14.9174	67.735	0.247
11/27/24 22:35:00.0	14.9137	67.564	0.244
11/27/24 22:40:00.0	14.9186	67.564	0.246
11/27/24 22:45:00.0	14.9119	67.564	0.240
11/27/24 22:50:00.0	14.9186	67.564	0.246
11/27/24 22:55:00.0	14.9152	67.564	0.243
11/27/24 23:00:00.0	14.9137	67.564	0.244
11/27/24 23:05:00.0	14.9152	67.564	0.243
11/27/24 23:10:00.0	14.9070	67.564	0.237
11/27/24 23:15:00.0	14.9097	67.392	0.240
11/27/24 23:20:00.0	14.9097	67.392	0.240
11/27/24 23:25:00.0	14.9113	67.392	0.241
11/27/24 23:30:00.0	14.9064	67.392	0.240
11/27/24 23:35:00.0	14.8983	67.392	0.233
11/27/24 23:40:00.0	14.9032	67.392	0.238
11/27/24 23:45:00.0	14.8900	67.392	0.229
11/27/24 23:50:00.0	14.8944	67.221	0.230
11/27/24 23:55:00.0	14.9042	67.221	0.236
11/28/24 00:00:00.0	14.8928	67.221	0.230
11/28/24 00:05:00.0	14.9010	67.221	0.236
11/28/24 00:10:00.0	14.8993	67.221	0.233
11/28/24 00:15:00.0	14.9076	67.221	0.239
11/28/24 00:20:00.0	14.9020	67.050	0.232
11/28/24 00:25:00.0	14.8938	67.050	0.227
11/28/24 00:30:00.0	14.9038	67.050	0.238
11/28/24 00:35:00.0	14.9054	67.050	0.236
11/28/24 00:40:00.0	14.9103	67.050	0.242
11/28/24 00:45:00.0	14.9065	66.879	0.242
11/28/24 00:50:00.0	14.9032	66.879	0.237
11/28/24 00:55:00.0	14.9081	66.879	0.239
11/28/24 01:00:00.0	14.9097	66.879	0.239
11/28/24 01:05:00.0	14.9065	66.879	0.238
11/28/24 01:10:00.0	14.9125	66.708	0.241
11/28/24 01:15:00.0	14.9158	66.708	0.248
11/28/24 01:20:00.0	14.9241	66.708	0.255
11/28/24 01:25:00.0	14.9044	66.708	0.239
11/28/24 01:30:00.0	14.9010	66.708	0.239
11/28/24 01:35:00.0	14.9038	66.537	0.241
11/28/24 01:40:00.0	14.9121	66.537	0.247
11/28/24 01:45:00.0	14.9087	66.537	0.243
11/28/24 01:50:00.0	14.9152	66.537	0.249
11/28/24 01:55:00.0	14.9071	66.537	0.242
11/28/24 02:00:00.0	14.9115	66.366	0.244
11/28/24 02:05:00.0	14.9131	66.366	0.244
11/28/24 02:10:00.0	14.9197	66.366	0.249
11/28/24 02:15:00.0	14.9126	66.193	0.243
11/28/24 02:20:00.0	14.9093	66.193	0.241
11/28/24 02:25:00.0	14.9109	66.193	0.241
11/28/24 02:30:00.0	14.9203	66.022	0.248
11/28/24 02:35:00.0	14.9103	66.022	0.240
11/28/24 02:40:00.0	14.9049	65.851	0.237
11/28/24 02:45:00.0	14.9049	65.851	0.238
11/28/24 02:50:00.0	14.8967	65.851	0.233
11/28/24 02:55:00.0	14.9044	65.680	0.237
11/28/24 03:00:00.0	14.8961	65.680	0.231
11/28/24 03:05:00.0	14.9028	65.680	0.237
11/28/24 03:10:00.0	14.9022	65.509	0.236
11/28/24 03:15:00.0	14.9038	65.509	0.237
11/28/24 03:20:00.0	14.9055	65.509	0.239
11/28/24 03:25:00.0	14.9000	65.338	0.235
11/28/24 03:30:00.0	14.9000	65.338	0.235
11/28/24 03:35:00.0	14.8945	65.167	0.232
11/28/24 03:40:00.0	14.9010	65.167	0.235
11/28/24 03:45:00.0	14.8961	65.167	0.235
11/28/24 03:50:00.0	14.8978	65.167	0.233
11/28/24 03:55:00.0	14.8841	64.996	0.226
11/28/24 04:00:00.0	14.8957	64.996	0.234
11/28/24 04:05:00.0	14.8906	64.996	0.231
11/28/24 04:10:00.0	14.8874	64.996	0.232
11/28/24 04:15:00.0	14.8835	64.825	0.229
11/28/24 04:20:00.0	14.8835	64.825	0.228
11/28/24 04:25:00.0	14.8786	64.825	0.226
11/28/24 04:30:00.0	14.8813	64.652	0.227
11/28/24 04:35:00.0	14.8862	64.652	0.230
11/28/24 04:40:00.0	14.8880	64.652	0.232
11/28/24 04:45:00.0	14.8764	64.652	0.223
11/28/24 04:50:00.0	14.8764	64.652	0.223
11/28/24 04:55:00.0	14.8807	64.481	0.227
11/28/24 05:00:00.0	14.8758	64.481	0.226
11/28/24 05:05:00.0	14.8807	64.481	0.227
11/28/24 05:10:00.0	14.8758	64.481	0.225
11/28/24 05:15:00.0	14.8786	64.310	0.227
11/28/24 05:20:00.0	14.8819	64.310	0.229
11/28/24 05:25:00.0	14.8703	64.310	0.219
11/28/24 05:30:00.0	14.8703	64.310	0.220
11/28/24 05:35:00.0	14.8698	64.139	0.221
11/28/24 05:40:00.0	14.8632	64.139	0.215
11/28/24 05:45:00.0	14.8748	64.139	0.223
11/28/24 05:50:00.0	14.8730	64.139	0.220
11/28/24 05:55:00.0	14.8659	63.968	0.216
11/28/24 06:00:00.0	14.8659	63.968	0.215
11/28/24 06:05:00.0	14.8709	63.968	0.217
11/28/24 06:10:00.0	14.8638	63.797	0.213
11/28/24 06:15:00.0	14.8654	63.797	0.214
11/28/24 06:20:00.0	14.8671	63.797	0.213
11/28/24 06:25:00.0	14.8649	63.626	0.210
11/28/24 06:30:00.0	14.8649	63.626	0.209
11/28/24 06:35:00.0	14.8567	63.626	0.205
11/28/24 06:40:00.0	14.8511	63.455	0.199
11/28/24 06:45:00.0	14.8610	63.455	0.208
11/28/24 06:50:00.0	14.8527	63.455	0.202
11/28/24 06:55:00.0	14.8527	63.455	0.200
11/28/24 07:00:00.0	14.8456	63.282	0.198
11/28/24 07:05:00.0	14.8391	63.282	0.189
11/28/24 07:10:00.0	14.8374	63.282	0.188
11/28/24 07:15:00.0	14.8358	63.282	0.187
11/28/24 07:20:00.0	14.8336	63.111	0.186
11/28/24 07:25:00.0	14.8336	63.111	0.187
11/28/24 07:30:00.0	14.8320	63.111	0.186
11/28/24 07:35:00.0	14.8347	62.940	0.188
11/28/24 07:40:00.0	14.8314	62.940	0.183
11/28/24 07:45:00.0	14.8281	62.940	0.182
11/28/24 07:50:00.0	14.8308	62.769	0.181
11/28/24 07:55:00.0	14.8324	62.769	0.185
11/28/24 08:00:00.0	14.8358	62.769	0.185
11/28/24 08:05:00.0	14.8352	62.598	0.183
11/28/24 08:10:00.0	14.8369	62.598	0.184
11/28/24 08:15:00.0	14.8401	62.598	0.188
11/28/24 08:20:00.0	14.8419	62.598	0.188
11/28/24 08:25:00.0	14.8397	62.425	0.186
11/28/24 08:30:00.0	14.8397	62.425	0.187
11/28/24 08:35:00.0	14.8446	62.425	0.190
11/28/24 08:40:00.0	14.8495	62.425	0.194
11/28/24 08:45:00.0	14.8440	62.254	0.192
11/28/24 08:50:00.0	14.8522	62.254	0.196
11/28/24 08:55:00.0	14.8539	62.254	0.197
11/28/24 09:00:00.0	14.8506	62.254	0.195
11/28/24 09:05:00.0	14.8539	62.254	0.196
11/28/24 09:10:00.0	14.8582	62.083	0.198
11/28/24 09:15:00.0	14.8582	62.083	0.199
11/28/24 09:20:00.0	14.8598	62.083	0.202
11/28/24 09:25:00.0	14.8648	62.083	0.202
11/28/24 09:30:00.0	14.8681	62.083	0.203
11/28/24 09:35:00.0	14.8697	62.083	0.204
11/28/24 09:40:00.0	14.8730	62.083	0.208
11/28/24 09:45:00.0	14.8730	62.083	0.206
11/28/24 09:50:00.0	14.8764	62.083	0.209
11/28/24 09:55:00.0	14.8748	62.083	0.208
11/28/24 10:00:00.0	14.8681	62.083	0.205
11/28/24 10:05:00.0	14.8730	62.083	0.206
11/28/24 10:10:00.0	14.8697	62.083	0.201
11/28/24 10:15:00.0	14.8714	62.083	0.202
11/28/24 10:20:00.0	14.8714	62.083	0.204
11/28/24 10:25:00.0	14.8632	62.083	0.196
11/28/24 10:30:00.0	14.8632	62.083	0.197
11/28/24 10:35:00.0	14.8604	62.254	0.193
11/28/24 10:40:00.0	14.8671	62.254	0.199
11/28/24 10:45:00.0	14.8604	62.254	0.194
11/28/24 10:50:00.0	14.8522	62.254	0.188
11/28/24 10:55:00.0	14.8555	62.254	0.192
11/28/24 11:00:00.0	14.8478	62.425	0.186
11/28/24 11:05:00.0	14.8478	62.425	0.186
11/28/24 11:10:00.0	14.8462	62.425	0.187
11/28/24 11:15:00.0	14.8363	62.425	0.180
11/28/24 11:20:00.0	14.8435	62.598	0.186
11/28/24 11:25:00.0	14.8435	62.598	0.185
11/28/24 11:30:00.0	14.8500	62.598	0.187
11/28/24 11:35:00.0	14.8500	62.598	0.190
11/28/24 11:40:00.0	14.8523	62.769	0.193
11/28/24 11:45:00.0	14.8539	62.769	0.194
11/28/24 11:50:00.0	14.8523	62.769	0.194
11/28/24 11:55:00.0	14.8594	62.940	0.198
11/28/24 12:00:00.0	14.8545	62.940	0.196
11/28/24 12:05:00.0	14.8632	63.111	0.201
11/28/24 12:10:00.0	14.8632	63.111	0.201
11/28/24 12:15:00.0	14.8600	63.111	0.201
11/28/24 12:20:00.0	14.8604	63.282	0.200
11/28/24 12:25:00.0	14.8572	63.282	0.198
11/28/24 12:30:00.0	14.8677	63.455	0.205
11/28/24 12:35:00.0	14.8659	63.455	0.206
11/28/24 12:40:00.0	14.8681	63.626	0.206
11/28/24 12:45:00.0	14.8714	63.626	0.207
11/28/24 12:50:00.0	14.8730	63.626	0.211
11/28/24 12:55:00.0	14.8687	63.797	0.210
11/28/24 13:00:00.0	14.8754	63.797	0.213
11/28/24 13:05:00.0	14.8742	63.968	0.214
11/28/24 13:10:00.0	14.8627	63.968	0.207
11/28/24 13:15:00.0	14.8643	63.968	0.209
11/28/24 13:20:00.0	14.8698	64.139	0.213
11/28/24 13:25:00.0	14.8714	64.139	0.215
11/28/24 13:30:00.0	14.8687	64.310	0.213
11/28/24 13:35:00.0	14.8654	64.310	0.213
11/28/24 13:40:00.0	14.8726	64.481	0.217
11/28/24 13:45:00.0	14.8577	64.481	0.207
11/28/24 13:50:00.0	14.8632	64.652	0.212
11/28/24 13:55:00.0	14.8567	64.652	0.211
11/28/24 14:00:00.0	14.8598	64.652	0.214
11/28/24 14:05:00.0	14.8604	64.825	0.215
11/28/24 14:10:00.0	14.8622	64.825	0.218
11/28/24 14:15:00.0	14.8555	64.825	0.214
11/28/24 14:20:00.0	14.8561	64.996	0.217
11/28/24 14:25:00.0	14.8626	64.996	0.219
11/28/24 14:30:00.0	14.8577	64.996	0.219
11/28/24 14:35:00.0	14.8545	64.996	0.217
11/28/24 14:40:00.0	14.8533	65.167	0.218
11/28/24 14:45:00.0	14.8567	65.167	0.219
11/28/24 14:50:00.0	14.8484	65.167	0.212
11/28/24 14:55:00.0	14.8450	65.167	0.209
11/28/24 15:00:00.0	14.8468	65.167	0.208
11/28/24 15:05:00.0	14.8374	65.338	0.203
11/28/24 15:10:00.0	14.8456	65.338	0.208
11/28/24 15:15:00.0	14.8407	65.338	0.204
11/28/24 15:20:00.0	14.8324	65.338	0.199
11/28/24 15:25:00.0	14.8346	65.509	0.201
11/28/24 15:30:00.0	14.8247	65.509	0.193
11/28/24 15:35:00.0	14.8263	65.509	0.196
11/28/24 15:40:00.0	14.8231	65.509	0.195
11/28/24 15:45:00.0	14.8204	65.680	0.192
11/28/24 15:50:00.0	14.8204	65.680	0.194
11/28/24 15:55:00.0	14.8121	65.680	0.189
11/28/24 16:00:00.0	14.8204	65.680	0.198
11/28/24 16:05:00.0	14.8143	65.851	0.192
11/28/24 16:10:00.0	14.8208	65.851	0.196
11/28/24 16:15:00.0	14.8176	65.851	0.193
11/28/24 16:20:00.0	14.8258	65.851	0.200
11/28/24 16:25:00.0	14.8263	66.022	0.199
11/28/24 16:30:00.0	14.8313	66.022	0.203
11/28/24 16:35:00.0	14.8329	66.022	0.203
11/28/24 16:40:00.0	14.8346	66.022	0.206
11/28/24 16:45:00.0	14.8263	66.022	0.201
11/28/24 16:50:00.0	14.8368	66.193	0.210
11/28/24 16:55:00.0	14.8220	66.193	0.201
11/28/24 17:00:00.0	14.8352	66.193	0.210
11/28/24 17:05:00.0	14.8301	66.193	0.206
11/28/24 17:10:00.0	14.8423	66.366	0.214
11/28/24 17:15:00.0	14.8374	66.366	0.211
11/28/24 17:20:00.0	14.8390	66.366	0.211
11/28/24 17:25:00.0	14.8472	66.366	0.216
11/28/24 17:30:00.0	14.8374	66.366	0.210
11/28/24 17:35:00.0	14.8445	66.537	0.214
11/28/24 17:40:00.0	14.8445	66.537	0.214
11/28/24 17:45:00.0	14.8510	66.537	0.216
11/28/24 17:50:00.0	14.8461	66.537	0.214
11/28/24 17:55:00.0	14.8494	66.537	0.215
11/28/24 18:00:00.0	14.8593	66.537	0.220
11/28/24 18:05:00.0	14.8510	66.537	0.214
11/28/24 18:10:00.0	14.8494	66.537	0.215
11/28/24 18:15:00.0	14.8461	66.537	0.213
11/28/24 18:20:00.0	14.8510	66.537	0.214
11/28/24 18:25:00.0	14.8543	66.537	0.217
11/28/24 18:30:00.0	14.8527	66.537	0.214
11/28/24 18:35:00.0	14.8626	66.537	0.219
11/28/24 18:40:00.0	14.8593	66.537	0.218
11/28/24 18:45:00.0	14.8659	66.537	0.223
11/28/24 18:50:00.0	14.8626	66.537	0.220
11/28/24 18:55:00.0	14.8675	66.537	0.222
11/28/24 19:00:00.0	14.8659	66.537	0.221
11/28/24 19:05:00.0	14.8691	66.537	0.221
11/28/24 19:10:00.0	14.8725	66.537	0.224
11/28/24 19:15:00.0	14.8758	66.537	0.228
11/28/24 19:20:00.0	14.8774	66.537	0.228
11/28/24 19:25:00.0	14.8758	66.537	0.226
11/28/24 19:30:00.0	14.8790	66.537	0.230
11/28/24 19:35:00.0	14.8774	66.537	0.229
11/28/24 19:40:00.0	14.8790	66.537	0.227
11/28/24 19:45:00.0	14.8873	66.537	0.234
11/28/24 19:50:00.0	14.8807	66.537	0.227
11/28/24 19:55:00.0	14.8890	66.537	0.234
11/28/24 20:00:00.0	14.8807	66.537	0.225
11/28/24 20:05:00.0	14.8939	66.537	0.234
11/28/24 20:10:00.0	14.8807	66.537	0.224
11/28/24 20:15:00.0	14.8857	66.537	0.226
11/28/24 20:20:00.0	14.8873	66.537	0.229
11/28/24 20:25:00.0	14.8774	66.537	0.221
11/28/24 20:30:00.0	14.8857	66.537	0.226
11/28/24 20:35:00.0	14.8823	66.537	0.224
11/28/24 20:40:00.0	14.8807	66.537	0.223
11/28/24 20:45:00.0	14.8741	66.537	0.220
11/28/24 20:50:00.0	14.8790	66.537	0.223
11/28/24 20:55:00.0	14.8790	66.537	0.224
11/28/24 21:00:00.0	14.8790	66.537	0.223
11/28/24 21:05:00.0	14.8807	66.537	0.226
11/28/24 21:10:00.0	14.8823	66.537	0.227
11/28/24 21:15:00.0	14.8857	66.537	0.229
11/28/24 21:20:00.0	14.8857	66.537	0.225
11/28/24 21:25:00.0	14.8841	66.537	0.227
11/28/24 21:30:00.0	14.8971	66.537	0.235
11/28/24 21:35:00.0	14.9038	66.537	0.238
11/28/24 21:40:00.0	14.8939	66.537	0.231
11/28/24 21:45:00.0	14.9020	66.537	0.238
11/28/24 21:50:00.0	14.9020	66.537	0.235
11/28/24 21:55:00.0	14.8983	66.366	0.231
11/28/24 22:00:00.0	14.9099	66.366	0.241
11/28/24 22:05:00.0	14.9197	66.366	0.246
11/28/24 22:10:00.0	14.9099	66.366	0.240
11/28/24 22:15:00.0	14.9164	66.366	0.245
11/28/24 22:20:00.0	14.9099	66.366	0.241
11/28/24 22:25:00.0	14.9131	66.366	0.242
11/28/24 22:30:00.0	14.9115	66.366	0.240
11/28/24 22:35:00.0	14.9164	66.366	0.246
11/28/24 22:40:00.0	14.9044	66.193	0.236
11/28/24 22:45:00.0	14.9109	66.193	0.241
11/28/24 22:50:00.0	14.9060	66.193	0.237
11/28/24 22:55:00.0	14.9126	66.193	0.241
11/28/24 23:00:00.0	14.9093	66.193	0.239
11/28/24 23:05:00.0	14.9137	66.022	0.243
11/28/24 23:10:00.0	14.9087	66.022	0.241
11/28/24 23:15:00.0	14.9087	66.022	0.242
11/28/24 23:20:00.0	14.9087	66.022	0.241
11/28/24 23:25:00.0	14.9065	65.851	0.237
11/28/24 23:30:00.0	14.9000	65.851	0.232
11/28/24 23:35:00.0	14.9016	65.851	0.235
11/28/24 23:40:00.0	14.8951	65.851	0.229
11/28/24 23:45:00.0	14.8967	65.851	0.232
11/28/24 23:50:00.0	14.8945	65.680	0.231
11/28/24 23:55:00.0	14.8862	65.680	0.224
11/29/24 00:00:00.0	14.8807	65.509	0.221
11/29/24 00:05:00.0	14.8825	65.509	0.220
11/29/24 00:10:00.0	14.8841	65.509	0.224
11/29/24 00:15:00.0	14.8835	65.338	0.221
11/29/24 00:20:00.0	14.8736	65.338	0.216
11/29/24 00:25:00.0	14.8703	65.338	0.213
11/29/24 00:30:00.0	14.8748	65.167	0.218
11/29/24 00:35:00.0	14.8648	65.167	0.213
11/29/24 00:40:00.0	14.8681	65.167	0.215
11/29/24 00:45:00.0	14.8626	64.996	0.210
11/29/24 00:50:00.0	14.8545	64.996	0.204
11/29/24 00:55:00.0	14.8588	64.825	0.207
11/29/24 01:00:00.0	14.8572	64.825	0.206
11/29/24 01:05:00.0	14.8604	64.825	0.208
11/29/24 01:10:00.0	14.8582	64.652	0.208
11/29/24 01:15:00.0	14.8500	64.652	0.204
11/29/24 01:20:00.0	14.8511	64.481	0.206
11/29/24 01:25:00.0	14.8511	64.481	0.206
11/29/24 01:30:00.0	14.8495	64.481	0.204
11/29/24 01:35:00.0	14.8456	64.310	0.203
11/29/24 01:40:00.0	14.8423	64.310	0.200
11/29/24 01:45:00.0	14.8391	64.310	0.198
11/29/24 01:50:00.0	14.8401	64.139	0.200
11/29/24 01:55:00.0	14.8385	64.139	0.199
11/29/24 02:00:00.0	14.8401	64.139	0.200
11/29/24 02:05:00.0	14.8363	63.968	0.198
11/29/24 02:10:00.0	14.8330	63.968	0.196
11/29/24 02:15:00.0	14.8346	63.968	0.194
11/29/24 02:20:00.0	14.8308	63.797	0.189
11/29/24 02:25:00.0	14.8358	63.797	0.196
11/29/24 02:30:00.0	14.8292	63.797	0.191
11/29/24 02:35:00.0	14.8352	63.626	0.194
11/29/24 02:40:00.0	14.8303	63.626	0.192
11/29/24 02:45:00.0	14.8352	63.626	0.193
11/29/24 02:50:00.0	14.8413	63.455	0.199
11/29/24 02:55:00.0	14.8363	63.455	0.195
11/29/24 03:00:00.0	14.8379	63.455	0.197
11/29/24 03:05:00.0	14.8358	63.282	0.196
11/29/24 03:10:00.0	14.8275	63.282	0.191
11/29/24 03:15:00.0	14.8275	63.282	0.190
11/29/24 03:20:00.0	14.8401	63.111	0.198
11/29/24 03:25:00.0	14.8385	63.111	0.198
11/29/24 03:30:00.0	14.8352	63.111	0.195
11/29/24 03:35:00.0	14.8314	62.940	0.193
11/29/24 03:40:00.0	14.8247	62.940	0.187
11/29/24 03:45:00.0	14.8314	62.940	0.192
11/29/24 03:50:00.0	14.8423	62.769	0.200
11/29/24 03:55:00.0	14.8358	62.769	0.196
11/29/24 04:00:00.0	14.8369	62.598	0.195
11/29/24 04:05:00.0	14.8401	62.598	0.201
11/29/24 04:10:00.0	14.8419	62.598	0.202
11/29/24 04:15:00.0	14.8429	62.425	0.201
11/29/24 04:20:00.0	14.8397	62.425	0.197
11/29/24 04:25:00.0	14.8342	62.254	0.195
11/29/24 04:30:00.0	14.8440	62.254	0.201
11/29/24 04:35:00.0	14.8391	62.254	0.199
11/29/24 04:40:00.0	14.8435	62.083	0.198
11/29/24 04:45:00.0	14.8401	62.083	0.196
11/29/24 04:50:00.0	14.8429	61.912	0.199
11/29/24 04:55:00.0	14.8379	61.912	0.196
11/29/24 05:00:00.0	14.8494	61.912	0.205
11/29/24 05:05:00.0	14.8456	61.741	0.202
11/29/24 05:10:00.0	14.8407	61.741	0.199
11/29/24 05:15:00.0	14.8484	61.569	0.207
11/29/24 05:20:00.0	14.8500	61.569	0.207
11/29/24 05:25:00.0	14.8533	61.569	0.209
11/29/24 05:30:00.0	14.8527	61.398	0.209
11/29/24 05:35:00.0	14.8593	61.398	0.213
11/29/24 05:40:00.0	14.8642	61.398	0.218
11/29/24 05:45:00.0	14.8638	61.227	0.216
11/29/24 05:50:00.0	14.8654	61.227	0.217
11/29/24 05:55:00.0	14.8620	61.227	0.214
11/29/24 06:00:00.0	14.8598	61.054	0.212
11/29/24 06:05:00.0	14.8614	61.054	0.213
11/29/24 06:10:00.0	14.8626	60.883	0.213
11/29/24 06:15:00.0	14.8610	60.883	0.208
11/29/24 06:20:00.0	14.8691	60.883	0.216
11/29/24 06:25:00.0	14.8659	60.883	0.214
11/29/24 06:30:00.0	14.8537	60.712	0.205
11/29/24 06:35:00.0	14.8571	60.712	0.208
11/29/24 06:40:00.0	14.8506	60.712	0.204
11/29/24 06:45:00.0	14.8516	60.539	0.204
11/29/24 06:50:00.0	14.8549	60.539	0.206
11/29/24 06:55:00.0	14.8516	60.539	0.204
11/29/24 07:00:00.0	14.8494	60.368	0.202
11/29/24 07:05:00.0	14.8510	60.368	0.205
11/29/24 07:10:00.0	14.8510	60.368	0.202
11/29/24 07:15:00.0	14.8488	60.195	0.201
11/29/24 07:20:00.0	14.8472	60.195	0.201
11/29/24 07:25:00.0	14.8472	60.195	0.198
11/29/24 07:30:00.0	14.8433	60.024	0.195
11/29/24 07:35:00.0	14.8433	60.024	0.195
11/29/24 07:40:00.0	14.8482	60.024	0.197
11/29/24 07:45:00.0	14.8461	59.851	0.196
11/29/24 07:50:00.0	14.8461	59.851	0.194
11/29/24 07:55:00.0	14.8411	59.851	0.192
11/29/24 08:00:00.0	14.8439	59.680	0.193
11/29/24 08:05:00.0	14.8504	59.680	0.197
11/29/24 08:10:00.0	14.8504	59.680	0.196
11/29/24 08:15:00.0	14.8498	59.508	0.195
11/29/24 08:20:00.0	14.8532	59.508	0.200
11/29/24 08:25:00.0	14.8465	59.508	0.194
11/29/24 08:30:00.0	14.8558	59.337	0.202
11/29/24 08:35:00.0	14.8558	59.337	0.200
11/29/24 08:40:00.0	14.8640	59.337	0.205
11/29/24 08:45:00.0	14.8508	59.337	0.197
11/29/24 08:50:00.0	14.8603	59.164	0.204
11/29/24 08:55:00.0	14.8603	59.164	0.203
11/29/24 09:00:00.0	14.8652	59.164	0.211
11/29/24 09:05:00.0	14.8553	59.164	0.201
11/29/24 09:10:00.0	14.8635	59.164	0.207
11/29/24 09:15:00.0	14.8652	59.164	0.207
11/29/24 09:20:00.0	14.8629	58.993	0.206
11/29/24 09:25:00.0	14.8597	58.993	0.204
11/29/24 09:30:00.0	14.8629	58.993	0.205
11/29/24 09:35:00.0	14.8613	58.993	0.205
11/29/24 09:40:00.0	14.8597	58.993	0.202
11/29/24 09:45:00.0	14.8646	58.993	0.206
11/29/24 09:50:00.0	14.8662	58.993	0.207
11/29/24 09:55:00.0	14.8530	58.993	0.196
